ind;userName;content;rating;date;reviewVersion;compund;sentiment
587;Googlen käyttäjä;After all, that's easy. Tap on the code field SKZR, you will get FREE parking for 10 euros.;5;2017-12-31;nan;0.7865;positive
588;Janne Askola;Good. With this code H4M4 10 € park money. :];5;2017-12-29;3.50;0.7269;positive
590;Vilma Pasanen;Works well, free parks with code ZL6H;5;2017-12-22;3.50;0.6597;positive
591;Tero Kilpinen;Works as it should. Free money with € 10 code Y97Q 😁;4;2017-12-21;3.50;0.743;positive
593;Pietu Koivunen;Free first park with code SYV2;5;2017-12-19;3.50;0.5106;positive
594;Joanna HooHoo;Good app. With code XWJR 10 € parking time :);4;2017-12-11;3.50;0.7096;positive
595;Lare;Works well. With this code free € 10 parking: WYG6;4;2017-12-10;3.50;0.6597;positive
597;Milo Karmitsa;With this code € 10 free parking upon registration: G8LS;5;2017-12-05;3.50;0.5106;positive
600;Miika Lindroos;Really handy, you don’t always have to be looking for coins. With this code € 10 free parking time: JR77;5;2017-11-27;3.49;0.5106;positive
601;Tapio Haavisto;You don't even need stickers anymore anywhere. Parking spaces are easy to find and after starting parking I can save battery by turning off the gps or even the whole phone. The current price is not bad for the ease of paying for parking. Just add users, so parking spaces are even easier to find.;5;2017-11-20;3.49;0.9224;positive
602;Miro Tofferi;Really great app. With code 77SU 10 euros discount on the first parking.;5;2017-11-20;3.49;0.659;positive
603;Virtane;Plays very well in Tampere, even without a sticker. With the code XDCZQ you get 10 € parking money👌;4;2017-11-14;3.46;0.86;positive
605;Virpi Hannila-Salonen;Frees you from thinking about whether coins are included or if parking time is running out..it's just like more time on your cell phone as needed. Works flawlessly.;5;2017-11-07;3.46;0.6705;positive
606;Perttu Lempinen;Convenient application. With code 8NM5 you get 10e free parking time!;4;2017-10-21;3.46;0.5562;positive
607;Jasko FCS;With code UFV9 you get € 30 free parking time!;5;2017-10-19;3.46;0.5562;positive
611;Arto Nyrhinen;Great app and easy to use. Discount code XF3S.;4;2017-10-08;3.46;0.7906;positive
612;Jari Mörk;Well play. Easy to use.;4;2017-09-30;3.46;0.7506;positive
613;Janne;Convenient app, takes 10% + € 0.35 of the parking fee, but you win when you can adjust the parking time on the flight according to your parking. By entering the code in the BHPS promotional field, you get free parking worth € 10.;5;2017-09-24;3.46;0.9186;positive
614;Jani Kinnunen;W88Z and max € 10 free parking time. Clever.;5;2017-09-22;3.46;0.743;positive
617;Tanja Mäkelä;Code ZFTX 10 e free parking :);3;2017-09-13;3.46;0.743;positive
619;Sebastian Naumanen;Good features and carefully designed interface. With the QUHX code you get 10e free parking money, you should tap the code when registering.;5;2017-09-01;3.46;0.7717;positive
620;Googlen käyttäjä;Good app, don't use geps all the time like another similar app. With the code ZVZP you get free parking up to 10 euros;5;2017-08-31;3.46;0.8271;positive
621;Googlen käyttäjä;Excellent app! The only disadvantages are that the parking time cannot be set to, for example, half an hour and that the "car parked" message cannot be hidden. Otherwise excellent, I recommend. Use the G2LU when you charge and you will get 10e of free parking!;4;2017-08-26;3.46;0.9018;positive
622;Joni Mäkinen;First parking free (max € 10) with code: TQQ6Q;5;2017-08-21;3.46;0.5106;positive
623;Maria;Really good and easy to use application. With promo code 9PAX you get € 10 free parking time!;5;2017-08-19;3.46;0.8735;positive
624;Lauri Vainio;First parking FREE up to € 10 with discount code: LQ17Q;5;2017-08-16;3.46;0.6166;positive
627;Googlen käyttäjä;Works well, you can search the map for parking information in advance. In connection with the installation with the promo code BBKH 10 € free parking time.;5;2017-08-07;3.46;0.6597;positive
628;Tomi Sipilä;Convenient application and works very well in Helsinki. Log in using code 3BVFQ to get a 10e balance for parking. I like the idea that everyone can collect and give balance to parking using discount codes.;5;2017-08-03;3.46;0.5984;positive
630;Googlen käyttäjä;Code 1QNN € 10 free parking time. Absolutely great app, saved the day!;5;2017-07-27;3.46;0.9011;positive
632;Vesa Jarva - vihreä;Ihan pop. Its when you press "start parking" and don't have to worry about anything else. You can also easily find your way back to your car with navigation. With code 9R53 you get 10 e of free parking time. The app grabs 10% + 0.35 e but saves it easily in that the payment goes according to the actual parking time. And if you save one more time from parking fines, yes.;5;2017-07-21;3.46;0.9382;positive
633;M L;With the MQKM code, you can get your first parking for free up to 10 euros. Good, convenient application. Free window sticker.;4;2017-07-21;3.46;0.8591;positive
634;Stefan Perthuis;With the K49C code, first parking is free until 10e. Really good app! Works flawlessly. Saved the day when there were no coins and had to leave the car quickly on the street :);5;2017-07-20;3.46;0.8997;positive
636;Miki Salli;Convenient. With the code UAHM 10 € free parking time for the 1st parking.;3;2017-07-15;3.46;0.5106;positive
637;veli-pekka Ratinen;Just downloaded and no bad to say. With promotional code 3UXS you get 10 € free parking time !! 👍👍;5;2017-07-14;3.46;0.774;positive
638;Leena Vesterinen;I parked in Kuopio, Aapel on June 26, 2017. Windshield parkman sticker and amplifier for parking. But the kapas but the fines came Parkman billed for that time and the account charged .. the phone lost in daily time..but I remember the amount that also matches the billing in my account. Now I should somewhere get pengoized about that information .... damn it. I think I'll finish the whole Parkman.;1;2017-07-14;3.46;-0.8271;negative
640;Ville Kemppainen;With the AK36 code, both I and you get 10 euros of free parking time. Good app.;4;2017-07-12;3.46;0.7351;positive
641;Googlen käyttäjä;Awesome, with FNL5 code welcome as a user!;5;2017-07-12;3.46;0.8122;positive
642;MrDiscgolfer81;In the absence of coins, I downloaded the app and it worked fine. Code RTGA first parking up to € 10 free.;4;2017-07-12;3.46;0.6249;positive
643;Toni Kuhalampi;It was a handy app when the coins were out and the car was forced to get parked, right away. The ParkMan app saved. Entering U8JVF in the Promo Code field will give you a free 10 Euro Park!;5;2017-07-11;3.46;0.5255;positive
644;Googlen käyttäjä;You get 10 € free parking Promotion code 1X4H ... Convenient application ☺;4;2017-07-11;3.46;0.743;positive
645;ji1976;You get € 10 free parking with the following code: VEYM. The program works well and the windshield sticker is free👍;4;2017-07-11;3.46;0.8271;positive
648;Joni Sipilä;Download effortlessly easy and useful Parkman, also use code 66HX, you get free parking with code 10e!;5;2017-07-05;3.45;0.8553;positive
651;Kati Pokkinen;A convenient parking application that allows e.g. you will see free parking spaces nearby! Free parking (max max 10 e) with code T5VLQ when you download the app by July 31, 2017.;5;2017-06-29;3.45;0.784;positive
653;Juha Malinen;For easy to use parking app I recommend .10e parking money with code SGPJ;5;2017-06-27;3.46;0.6597;positive
654;Antton;Good app. BUT, BUT BUT !!!! Namely, it can be stressful to download an update, the content of which has no idea. I guess it's quite appropriate to even open something about those updates. Otherwise quite a positive experience. It always picks up on that, but luckily that too passes by.;4;2017-06-26;3.45;0.7674;positive
655;Juha Kujanpaa;Code CX2V free parking for € 10. Well functioning parking appi.;4;2017-06-23;3.45;0.6597;positive
656;Riku Muur;Download the app with code 5W49 and you will get 10e free parking money. Great app, no need for cards or coins with clowns.;5;2017-06-20;3.45;0.7351;positive
657;Googlen käyttäjä;Super convenient! With code TLPM 10 € discount on the first parking. Saves time, money and nerves when not having to adjust with coins or card payment 👍😊;5;2017-06-17;3.45;0.8687;positive
658;Voihan Pojat;Good. First parking free up to € 10 with code A9EM;3;2017-06-15;3.45;0.7351;positive
659;Martti Mäkinen;Functional and good application. With code W4ET € 10 free parking time!;4;2017-06-15;3.45;0.7574;positive
660;Jani Palonen;Works and useful. With this newer code you get a € 10 parking benefit of 3XAU;5;2017-06-14;3.45;0.7096;positive
661;Josnu H;Free parking time with EZJ7 code :);4;2017-06-14;3.45;0.743;positive
664;Kati J;Code ABXXQ € 10 free parking! :) The app is easy to use, no coins or cards needed. Shows nearby vacancies using GPS. Billing just according to what you parked, no need to guess and think for a long time about where to go and hit the coins on the machine.;5;2017-06-05;3.45;0.7263;positive
665;Eetu Vilhunen;3R6R so you get € 10 free parking money;4;2017-06-05;3.45;0.5106;positive
666;Saara Laitinen;Good app! Free parking time up to € 10 with PHK1 subscription code, please.;5;2017-06-03;3.44;0.8313;positive
667;Azad Tekin;Easy and convenient application. € 10 free parking with code: CYXZ;4;2017-06-02;3.45;0.7351;positive
668;Risto Halonen;Good app, € 10 free parking with code SVCZ.;4;2017-06-02;3.45;0.7351;positive
669;Googlen käyttäjä;With a couple of months of experience I can recommend, an excellent app and service. Register with the code ZQJE to get a 10 euro advantage.;5;2017-06-02;nan;0.802;positive
670;Linnea Österman;Yes, it makes life easier! I also share a discount code for new users: 3W6B (max 10 € free parking time);5;2017-05-31;3.44;0.8832;positive
671;Jani Vaskola;Upon registration with the code 15VZ, you will receive € 10 free parking time 2017-2020.;4;2017-05-31;3.45;0.5106;positive
672;J Ronkainen;A well-functioning application. Promise a price reduction for short parking, which is a very good thing. Free parking time with code Y7L3 Download the application and enter the code 😉;4;2017-05-27;3.44;0.8425;positive
673;Jesse Suksia;For new users, a pre-code to get 10e parking money: LWR1 Good app. Easy and convenient;5;2017-05-27;3.44;0.7003;positive
674;Googlen käyttäjä;With code RN7Q free parking time 10 €;4;2017-05-24;3.44;0.5106;positive
675;Googlen käyttäjä;Promotional code 'DC88' € 10 free parking!;5;2017-05-23;3.44;0.5562;positive
676;Laura Verta;With code 3WM1 10 € Free parking! Easy parking without cash. I recommend :);5;2017-05-22;3.44;0.8117;positive
678;Minna Heino;Good app! Code 6BTWQ € 10 free parking time.;4;2017-05-20;3.44;0.7574;positive
679;jenni klasila;The easiest parking ever😊👌 With code 5MH4 for beginners 10e free parking time!;5;2017-05-16;3.44;0.9554;positive
680;Googlen käyttäjä;Convenient application, no more worrying about coins or searching for a parking meter. With the promotional code 7YSJ, the first parking is free up to 10 euros :);5;2017-05-16;3.44;0.7528;positive
682;Juha Koivunen;Great app when you no longer need to play with coins. Free parking with code HUYM 10e.;5;2017-05-12;3.44;0.8225;positive
685;Samu Aho;This is easy to use and there is no need to use coins anymore. Free parking money with code 5S67 10e!;5;2017-05-05;3.43;0.6476;positive
686;Googlen käyttäjä;A handy and inexpensive application. When registering with code V35T, 5 hours / 10 euros free parking time. :);5;2017-05-03;3.44;0.743;positive
688;Päivi Saarinen;Nice when you no longer have to look for a parking meter. With code 5VZJ free parking up to 10 euros.;5;2017-05-02;3.44;0.5994;positive
689;Tommi Huotari;With the code EFYG you get € 10 free parking money!;5;2017-05-01;3.43;0.5562;positive
690;Jake;With this code € 10 free parking TCU2;5;2017-04-28;3.43;0.5106;positive
694;Pasi Ylisaukko-oja;Good app. From here free € 10 parking when you use code: F346;4;2017-04-23;3.43;0.7351;positive
697;Janiina V;10 e free parking time with code Q4KR;5;2017-04-12;3.43;0.5106;positive
700;timop2011;Makes the motorist's life easier when parking. Convenient to urban areas, and can increase parking time without visiting the car;5;2017-04-11;nan;0.6249;positive
701;Markus Rinne;Easy to use and convenient. I recommend. Promotional code: M7CT and you get 10e free parking time;5;2017-04-11;3.43;0.8271;positive
704;GLADISTOR;Pretty good. With this code K913 you get € 10 free parking time;4;2017-04-04;3.42;0.8555;positive
706;Googlen käyttäjä;Great app. With code 85TQ you get € 10 free parking time.;5;2017-04-03;3.40;0.8126;positive
707;pasi olkkonen;I recommend, easy going and good. With the code EKMB 10 € parking money for the application;5;2017-04-02;3.40;0.8074;positive
709;Googlen käyttäjä;Good and easy to use. Code BSSX 10 € parking money!;4;2017-03-27;3.40;0.7263;positive
711;Jussi Salo;YNPR code 10 € free parking time.;5;2017-03-24;3.40;0.5106;positive
712;Googlen käyttäjä;Works! Promotional code PTHQ € 10 free parking time!;5;2017-03-23;3.40;0.5972;positive
713;Antti-Pekka Louste;Seems to be playing great! With this code € 10 free parking G8KZ;5;2017-03-22;3.33;0.8588;positive
714;Noora;With promotional code 2SXN you get € 10 free parking time;5;2017-03-21;3.33;0.5106;positive
715;Mikko Minkkinen;Great service. Everyone is playing. Free parking with code YZM1 10e.;5;2017-03-21;3.40;0.8481;positive
716;Sami K;Works great! With code 83JX € 10 free parking time!;5;2017-03-20;3.40;0.8395;positive
718;Googlen käyttäjä;Good app, code P9L8, € 10 free parking time;5;2017-03-18;3.33;0.7351;positive
719;Severi Nenonen;Good app! With the promotional code ELVM, you get free parking time for 10 euros;5;2017-03-17;3.40;0.7574;positive
