ind;userName;content;rating;date;reviewVersion;compund;sentiment
401;Daniel Delacour;Hello, I have been using your app for a long time with no problems so far. I parked at 2:31 pm in the city center which offers 15 free minutes. I accepted them and started my clock until 4:30 p.m. When returning to my vehicle I found a fine of 25 € for unpaid parking. At no time was I informed that the clock stops after the 15 free minutes. (14:46) We should not be able to turn the wheel to go to the desired time. I made a complaint to the town hall of my city which refused my request. I am therefore obliged to pay when I was in good faith. Can you do a little business gesture? On the other hand, in my city parking is free from 12 p.m. to 2 p.m. I have noticed several times that it was not possible to switch on from 2 p.m. if you arrive before (eg I go to the sport at 2 p.m., so I have to park from 2.45 p.m. and I pay the 1 / 4 of an hour when it should be free. Hope you can find a solution to these problems. Regards;2;2019-07-02;13.4.1;0.9714;positive
403;catlord catlord;Very good app and above all very good customer service. I had a problem with my app, a problem due to the Android update. They really made sure to solve this problem. Real customer service is rare these days, even more so for a free application.;5;2019-06-29;13.4.1;0.7006;positive
404;Na H;application not always very fluid ... it would be good to have prices or loyalty reductions;4;2019-06-28;13.4.1;0.7506;positive
405;Franck Jeandinot;The application works perfectly again thanks to the help of the support. Super responsive and courteous telephone contact in French.;5;2019-06-28;13.4.1;0.969;positive
411;Elise Varin;I have been using it since the start of its installation in Nancy, but it has been bugging for 5 days now and it is really painful, hello fines 2 days in a row ....;2;2019-06-25;13.4.1;-0.6474;negative
412;Alexandra PANSERI;Why does the application no longer display correctly since the update ??? Too bad, I will be there very regularly but I can no longer choose the duration of the parking. Need help please. Thank you very much for your responsiveness Too bad Android does not follow up, can't wait for the app to work properly Long live Easy Park !!;5;2019-06-24;13.4.1;0.6513;positive
416;Coralie Hennebelle;satisfied at least we do not lose money when we stay less long;5;2019-06-20;13.4.1;0.6197;positive
418;Evelyne;With this system, no need to carry change and you only pay for what you consume in time. I find this application really great and I recommend it to those around me;5;2019-06-19;13.4;0.6478;positive
421;Julien Malbranque;Very good application that allows you to manage your zone and your parking time. no problem for almost 1 year of use. Perfect.;5;2019-06-17;13.4;0.8462;positive
422;Philippe Dietrich;Perfect as is, I sign!;5;2019-06-17;13.3.1;0.6114;positive
424;Anthony Berrial;I used it once for parking at a specialist appointment, not knowing the duration of the consultation, the application is really practical, the fact of extending your parking time remotely with a reminder before the parking deadline is really great, I will use it again!;5;2019-06-13;13.3.1;0.6893;positive
425;Frederic Lemaitre;super simple;5;2019-06-13;13.3.1;0.5994;positive
430;Stéphane Turpaud;big crap impossible to send the invoices jusitf, the help does not work and impossible to have a contact, on the other hand you pumped your money well on your card ca no problem it works. no interest as an app if you need supporting documents;1;2019-06-07;13.3;0.7951;positive
432;Stéphanie PRISSET;very practical I recommend easy to use.;4;2019-06-05;13.2;0.6872;positive
433;Lore Humel;I believe this will be the first and last time I use this app. In fact, it is very practical but the incomprehensible payment problems make me regret its use. While waiting for a response from customer service ... What a pain ...;1;2019-06-05;13.3;-0.9136;negative
435;Nadia CLAUDEL;practical and great to be able to finish parking if you arrive earlier;5;2019-06-04;13.3;0.6249;positive
437;Philippe Philippe;Excellent app, practical and simple;5;2019-05-30;12.7;0.5719;positive
438;Adeline GEISEN;for almost 2 weeks I no longer have access to the app !!! it is blocked on the request of the tel number !!!;1;2019-05-29;13.2;-0.6331;negative
440;Aymeric Thomas;Perfect;5;2019-05-27;13.2;0.5719;positive
441;Marie HIC;1 time I could not use it otherwise perfect;4;2019-05-26;13.2;0.5719;positive
442;Eric Moreau;The app itself works well. But pay 100% more than the normal price paid at the parking meter blah blah After the developer's response I tested, and his response is not correct. I was parked for 1h14, charged € 1.58 per app. If I had taken a ticket at the parking meter, I would have paid € 1 for 1h20. 60% more then. Pay a little more for the service ok, but 60% no thanks;1;2019-05-25;13.2;-0.8213;negative
443;Jean Paul Laporte;Very good public service very satisfactory;5;2019-05-24;13.2;0.7172;positive
444;Djé D'ail;Great app we pay the right price according to the duration of parking.;5;2019-05-23;13.2;0.5719;positive
446;Nina Nico;great I recommend and especially practical no need to go get a ticket;5;2019-05-20;13.2;0.6275;positive
449;Olivier Didot;Awesome;5;2019-05-18;13.1;0.6249;positive
451;Cassis Alizarine;Payment displayed: 2.50 serk (Sweden) or 2.33 € / paid via PayPal: 2.88 € 55cts more without warning, that's a lot for such a small sum! In addition, the "Help" tab crashes.;1;2019-05-08;13.1;0.6493;positive
453;Vic Rangel;charged 26 cents for 1/2 hour of free parking posted. Next time, I go through the terminal directly. I re-evaluate the application in view of the responsiveness of EP, which reimburses the (derisory) sum unduly withdrawn. I only put 4 *, because the parking lots that were successful had to be done via the terminal, and given the reliability not at 100%.;4;2019-04-24;13.0;0.743;positive
454;ArDubX;Really badly screwed up EasyPark Metz you launch your parking at 1:20 pm. You extend 2 times of 1 hour. Arrived at 4.30 p.m. impossible to extend. Results ? A fine of 30 € long live the scam. Haha so even if you use the app to pay for your parking .... you end up with a fine. Move the vehicle? If we're at an exhibition or whatever, we're not going to go out and move our car. € 30 automatically debited via PayPal and on April 20 a fine of € 30 received by post.;1;2019-04-20;13.0;-0.5471;negative
457;Laurent ROGER;Super practical 😍;5;2019-04-13;12.7;0.7845;positive
458;Didier Peucelle;Legalized racketeering is getting better and better.;4;2019-04-12;12.6;0.7003;positive
459;Béatrice Boucly;very good process it saves money and very easy to do and does not take a lot of time;4;2019-04-11;12.7;0.7496;positive
465;celine tribout;super practical me who never has change and reliable system.;4;2019-04-08;12.7;0.5994;positive
467;Clément Vergnolle;The new private mafia which levies yet another tax on the backs of the population. The accumulation of bugs will have cost me 210 euros of FPS. Application made with the aim of generating maximum turnover. Do not warn when an FPS has been drafted. In Bordeaux, the EASYPARK terminals are growing like mushrooms, even in residential areas where nothing is passing. But their little army in pink chasuble will know how to check your neighborhood very well. 1984 ...;1;2019-04-04;12.7;0.6414;positive
469;Nancy Kieya;perfect and ideal;5;2019-04-04;12.7;0.7964;positive
470;Christophe Thouzeau;Perfect;5;2019-04-03;12.7;0.5719;positive
478;Barbara Sablé;very convenient and happy to pay my parking lot in real time.;4;2019-03-25;12.6;0.552;positive
479;bernard dagrant;super poorly done, unable to connect ... error 10101 ... while I connect without problem on the site!;1;2019-03-25;11.8;0.5789;positive
482;Un utilisateur de Google;excellent very useful app;5;2019-03-21;12.6;0.7841;positive
483;d anthony;nickel! In training in Mulhouse, obliged to go several times a day to pay for my parking space. yesterday, my card did not go through the parking meter (invalid card). So I paid with the few coins I had. My trainer told me he was using this app which I now find mandatory! it changes a lot of things and especially with a simple click 😉 moreover, you can have reminders but also parking receipts, very useful for the company. thank you 👍;5;2019-03-20;12.6;0.8432;positive
484;Un utilisateur de Google;I use it whenever I go to Mulhouse. super practical and you pay for the time used. so we save money;5;2019-03-16;12.6;0.7893;positive
486;jacqueline vautheny;Very useful. Very easy to use.;5;2019-03-13;12.6;0.7684;positive
487;christine beaufort;Easy to install, intuitive, ease of use. I say thank you EasyPark;5;2019-03-12;12.6;0.7845;positive
488;VALERIE BURGERT;great app;5;2019-03-11;12.0;0.6249;positive
489;Un utilisateur de Google;practical 👌 no need to run to get change and works very well 👌;5;2019-03-09;12.3;0.9186;positive
490;Sylvie Lecampion;I find it super practical and very happy;5;2019-03-09;12.6;0.8357;positive
493;e r;We put money for 3 hours because we do not know when we will come back. Even if we come back sooner we do not give us change it is still a good scheme of the state to pump us money easily 🙄🙄🙄🙄🙄 Very well thank you for this comment so why not mention it all simply on this famous parking meter ???;1;2019-02-28;12.6;0.8753;positive
494;Gilles Valentin;only one thing to say this app is perfect !!!!;5;2019-02-28;12.5;0.7067;positive
495;christophe;great application and very easy to use.;5;2019-02-25;12.5;0.807;positive
496;Un utilisateur de Google;Magnificent;5;2019-02-25;12.5;0.5994;positive
497;Un utilisateur de Google;Very practical and very useful app!;5;2019-02-20;12.5;0.54;positive
