userName;content;rating;date;reviewVersion
Mika Vauhkonen;Too bad it doesn't stop when you leave the P area! but remember to stop😒;2;2019-07-13;4.77
Pipsa Kopra;easy and good;5;2019-07-11;4.8
Jari Lilja;Easy and functional, free parking worth € 10 with RTJLBV code.;5;2019-07-10;4.82
Kai Tuomo;Excellent application.;5;2019-07-09;4.8
Maarit Grönlund;Easy haymaking. With code 2RNCRH you get a 10 euro discount.;5;2019-07-07;4.82
Ville Vuorinen;Easy to use!;5;2019-07-05;4.82
Mikko Helle;Functional and easy application 😀;5;2019-07-03;4.82
Mika Hakamaa;The application works well;5;2019-07-03;4.82
Googlen käyttäjä;A functional and convenient application. Code A4CB € 10 free parking time.;5;2019-07-03;4.82
Anne-Marie Salonen;Great;4;2019-07-02;4.82
Siina Kinnunen;Convenient, fast, functional. Not a bad thing to say.;5;2019-07-01;4.82
RetuRalli;A trouble-free service, not a bad thing to say. the only thing I just wondered, at first when the parking was completed, then the account was not debited. I still don't know how many days the charge will be made.;5;2019-07-01;4.82
Googlen käyttäjä;For some reason, it always hangs on the first try, but when you close and restart the app, it works fine.;2;2019-06-29;4.82
Jari Haavisto;active;4;2019-06-29;4.82
Olli P.;Definitely the best parking app. Works well and no need to dig coins. With the code 1N6RH8 you get both € 10 free parking money.;5;2019-06-28;4.82
Matti Sippola;jees application at least in Stad and the margins will obviously stay in Finland. checkmate;5;2019-06-27;4.8
Jukka Kuivalainen;deft;4;2019-06-26;4.82
Saara Romppanen;Works well. With the code QWFNYT 10 € free parking money. 😉👌;5;2019-06-21;4.82
Jussi Keinonen;Convenient and flexible;5;2019-06-19;4.82
AriSaa Pirkkala;Easy to use.;5;2019-06-18;4.82
Leif Hollmen;Very satisfied. the card could be plastic.;5;2019-06-18;4.82
Henkka Jokunen;Easy;5;2019-06-18;4.82
Ritva Haakana;good app 😊, the downside is that you don’t always remember to stop parking and that way there will be too much parking fee.;4;2019-06-17;4.82
jerry hietanen;Easy to use and deploy. Unlike easy park which registration is more advanced.;5;2019-06-17;4.82
Pekka Karki;works great;5;2019-06-17;nan
Jorma Lehtola;Easy to park and lower parking fee. Charge for parking time only.;5;2019-06-12;4.82
Ari Jaakkola;Easy, effortless and accurate. As long as you remember to stop parking then you will not be paid in vain.;5;2019-06-06;4.82
Nemi Susiketo;"160e (2 fines) because the app does not ask what saved car is being used. 2 times forgot due to human error to change vehicle when previous parking was different. (the previous vehicle will be remembered) Complaining about a fine will not help in Tampere. ""registered parking"" even though I proved that the vehicle in question is not even on the register anymore and that I have nevertheless paid for Park. Yes, my mocha, BUT Easypark asks every time what is parked so there will be no mistake. GOING IN CHANGE!";1;2019-06-05;4.82
E T;works immediately after charging 👍;3;2019-06-04;4.8
Airi Nousiainen;You only pay for the time you spend. But easy to add time if needed.;5;2019-05-31;4.8
Ville Nurmi;Good;4;2019-05-30;4.8
Sonja Havukainen;Good and functional application, with code QZKL free parking time.;5;2019-05-29;4.8
Joni Salmi;Works 😊;4;2019-05-29;4.8
Rauno Kolehmainen;good.;4;2019-05-28;4.8
Googlen käyttäjä;Works with code LGQG 100e parking time and 1h free parking anywhere.;5;2019-05-27;4.79
Toni Ollila;easy to use and really good;5;2019-05-27;4.8
Paavo;otherwise just fine. but I can't install the shortcut on my current mobile device which is a new product of Nokia 7.1.;5;2019-05-27;4.8
Sus mamatin;Really easy and simple to use, parking nowadays is completely stress-free when you don't have to look for a parking machine or wonder if there are holes in your wallet!;5;2019-05-25;4.8
miikka lumela;Functional and easy to use;5;2019-05-25;4.8
Toni;Beat the competitors 6-0;5;2019-05-24;4.8
Googlen käyttäjä;Easy to use;5;2019-05-24;4.8
Ville Knuutila;Worked great;5;2019-05-23;4.8
Mika Saari;Easy to use and functional. Use promotional code 5FWP to get € 10 parking time.;4;2019-05-22;4.8
Toni Haavisto;use has been easy and smooth in all respects;5;2019-05-21;4.8
Tomi Lehtola;At least you don't save. Namely, it cost two euros more than the price stated when parking and there was still half the day left without using the parking time. Not worth using.;1;2019-05-21;4.534
Wubbaduk;Works well. RWW1 with code 10e for parking;5;2019-05-20;4.8
Maarit Halsas;Really good parking, no more coins for parking.;5;2019-05-16;4.79
Mika Huuskonen;Easy and caring;5;2019-05-16;4.8
Markus Tarro;Works well. Reasonable fee.;5;2019-05-16;nan
mika mäkinen;I always acted as I should;5;2019-05-16;4.8
Sirkku Lahtinen;Really convenient.;5;2019-05-14;4.8
Mikko Hatakka;After all, this is nice, but easy.;5;2019-05-14;4.8
seppo poikonen;convenient not to grab coins to dig and you only pay for the time you spend;5;2019-05-13;4.8
Markus R;fast;5;2019-05-11;4.8
Fin Kem1st1;handy!;5;2019-05-10;4.8
Timo Hiekkanen;really good program.;5;2019-05-09;4.8
Auli Marttila;works well;5;2019-05-09;4.8
Merja Hakala;easy and functional;4;2019-05-08;4.79
Jutta L;Clever, clear and functional. No negative to say.;5;2019-05-08;4.8
Sari Laats;T9XY code 10 € free parking time.;5;2019-05-07;4.8
Aarno Ekqvist;convenient to use, clear interface.;4;2019-05-04;4.8
Panu Paavilainen;the number one no longer needs to worry about parking;5;2019-05-02;4.8
Googlen käyttäjä;Free parking money with KVNC code;5;2019-05-01;4.8
Raija Viherkoski;Really handy;5;2019-04-18;4.8
MN Valkama;"From here 10 € Free parking for someone. ""2CV9""";4;2019-04-17;4.8
Kari Seppänen;Convenient, functional, charges exactly what you use the parking lot.;5;2019-04-16;4.79
Sirpa Rajakallio;Great opportunity;5;2019-04-10;4.79
Kati Lång;Easy and secure.;5;2019-04-08;4.79
Asta 85;The instruction is so vague that apparently charged a week too much, or will it charge even more? I got a discount code that promised free parking, but it did otherwise. At the train station, this should in principle speed up parking, but in practice only caused unnecessary annoyance. You should have checked all your information in advance. I haven't received a response to the email, and the call didn't go through this time either.;1;2019-04-07;4.79
Sirkka Stenström;I'm happy, no need for adding time;5;2019-04-07;4.77
Juha Kuivila;In basic operation worked without problems. I haven't used all the features. I recommend.;4;2019-04-07;4.79
Jari Sorvoja;This fire came after downloading and you will soon be able to try it out. It looks good reading the reviews and hopefully really. Here is Promotional Code FJSL with which you get 10e parking for the first time for free.;5;2019-04-06;4.79
Matti Moilanen;good is and works;5;2019-04-05;4.79
Jouni Pyy;Very well-functioning app 😃, you only pay for the time you need, easy to watch from the parkman app whether parking is paid or not and the price and here you still get 10e for free when you use code 9K7B.;5;2019-04-04;4.79
Tapio Kangasniemi;Worked flawlessly;5;2019-04-01;4.79
Antti Sipilä;Free using the code HFNH;5;2019-04-01;4.79
Sampo Viro;Works well, the use of several different cars is also well taken into account. Location information is only needed at the beginning of parking, the program could turn off the GPS automatically when parking is started. GPS will eat up your battery pretty much if you forget to turn it on in vain.;4;2019-04-01;4.79
Marjo Kiukas;Easy;5;2019-04-01;4.77
Janne;Finding a parking space as well as comparing parking prices can be easily done by browsing the map.;5;2019-04-01;4.79
Harald Wenne;Enter Promotion Code: G5BA for € 10 worth of parking time!;5;2019-03-31;4.79
Joonas Jyrinki;JPVB with that code without parking x1 pcs (max 10e);5;2019-03-29;4.79
Jan Berschewsky;Good;5;2019-03-29;4.79
matti berglund;None;4;2019-03-26;4.79
Jenna Loponen;works well 😊 Promotional code 10 € for free parking time: LT5U;5;2019-03-22;4.79
Googlen käyttäjä;Functional system and good service.;5;2019-03-22;4.79
Alf Lindström;Easy and natural to use. Most often find parking information.;4;2019-03-20;4.79
Leena Haakana;Easy to use;5;2019-03-20;4.79
Topi Kovanen;Good;5;2019-03-20;4.79
Päivi Valkonen;There was a fine even though I was paying with this app;3;2019-03-16;4.79
Joni Heikkilä;this works 👍;4;2019-03-16;4.79
Jarmo Määttä;works well;4;2019-03-15;4.05
Jouni Ruohonen;Worked flawlessly and is easy to use. No need to worry about running out of parking time when you inject far enough or add more time if needed. No charge when the time spent 👍;5;2019-03-15;4.77
Tomi I;seems to work;5;2019-03-14;4.78
Taru Koskinen;well-functioning;5;2019-03-14;4.79
Henry Puolitaival;Ihan pro;5;2019-03-14;4.79
Pekka Ketola;Easy and fast to use.;5;2019-03-14;4.79
Esa Koskelainen;The app has been running smoothly until you stopped finding the location. report a network error even though the network is good!;1;2019-03-13;4.79
Tarja Niemeläinen;Really easy and clear. I have received a quick response from customer service.;5;2019-03-11;4.79
Googlen käyttäjä;None;5;2019-03-09;4.79
Markku Hyttinen;The system is fast and comfortable to use;5;2019-03-06;4.79
Pekka Savolainen;Good.;5;2019-03-06;4.05
Sakari Laine;The app is very easy to use, I definitely recommend it;5;2019-03-06;4.79
Sami Kontulainen;Greatest and BEST!;5;2019-03-04;4.78
Googlen käyttäjä;unclear instructions on how to renew your credit card date. where to open the application? store or logo.;2;2019-03-03;4.78
Niko;Download ParkMan and get 10 € free parking money with the code TKUZ!;5;2019-03-01;4.78
Michel Ben-David;really easy to use;5;2019-02-28;4.78
Ingrid K.;It has always worked well. 😍;5;2019-02-27;4.78
Googlen käyttäjä;Worked as it should;5;2019-02-26;4.78
Timo Leino;A handy way to avoid carrying coins.;5;2019-02-25;4.78
Mikko Rantanen;The application has recently become unstable;2;2019-02-22;4.77
Googlen käyttäjä;very good;5;2019-02-18;4.77
Googlen käyttäjä;this app is absolutely great. no need to think about how much to put in coins and can pause at any time.;5;2019-02-16;4.77
Googlen käyttäjä;easy cheap and good;5;2019-02-15;4.77
Laura Toivakka;With positioning a slight inconvenience, but the use is definitely worth the little effort. And by the way, with the code 1ZVK you get a € 10 worth of parking on your first use.;5;2019-02-14;4.77
Toni Honkala;A few weeks ago, he lost the ability to locate himself. The application must be manually shown where it is.;3;2019-02-13;4.77
Hulya Toprak Tokgoz;Promotional code KXJG, when you register you get a 10 € discount.;5;2019-02-12;4.75
Googlen käyttäjä;With code SPLK 10 € free parking time!;4;2019-02-09;4.75
Henna Valkonen;10e parking money when registering with the PPRV code!;5;2019-01-30;4.75
Harri Sirola;Pretty ok. The weird thing is that you can't make settings for anything in the new app. There is no more menu on the corner. ps. found, albeit in a confusing place.;3;2019-01-29;4.75
Jeri Aalto;"Great app. Code ""1BHF"" € 10 parking free. Shows vacancies, good help in finding a place. It will most often be cheaper than the competing EasyPark.";5;2019-01-23;4.7
Googlen käyttäjä;Good and clear to use. Code WG9R € 10 free parking money.;5;2019-01-21;4.66
Jouko Kivistö;Works, parking fees gone for clearly less money. Should spread more widely.;5;2019-01-21;4.66
Arno Juvander;Ok app but for the most part it's just easypark so no further;2;2019-01-21;4.66
Ki Va;A handy app. With this still parking money KXJE, please ...... Or this .... N7DS;5;2019-01-18;4.66
kimmoooo;Easy. With code 82B5 € 10 without parking time.;5;2019-01-18;4.66
Sami Mäkelä;€ 10 parking time with any code VPRR;5;2019-01-15;4.66
Jari Tikkanen;With this code 10 € free parking time: 63L7;4;2019-01-15;4.66
Juha;Really convenient! I recommend! Code WEKS 10 € parking money.;5;2019-01-13;4.66
Googlen käyttäjä;For those who want parking money with the code 45GU.;4;2019-01-10;4.66
Teemu Lehtonen;It has a € 10 discount code for everyone who wants it: ATZW;4;2019-01-10;4.66
Googlen käyttäjä;CHHH prefix for next;4;2019-01-03;4.65
Googlen käyttäjä;Hence the prefix WQH2;4;2019-01-02;4.65
Googlen käyttäjä;Free parking time with 2KWM code. quite qualified with a quick experiment.;4;2019-01-01;4.65
Matti Kukkasjärvi;HZHF free parking code;4;2018-12-27;4.534
Sari Kinnunen;Worked great in the past, apparently come with some update since my last use (a few months ago). Now you get stuck looking for a location even if you are caught on wifi. When you parked yesterday, you had to install another app when this didn’t work, hopefully you can fix it.;1;2018-12-21;4.534
Jaana Leppanen;convenient, here is the code to express the parking time ULN6;1;2018-12-19;4.534
Googlen käyttäjä;Works well. Put code Y3KU and get 10 stop free stop times!;3;2018-12-12;4.534
