userName;content;rating;date;reviewVersion
Pauli Kaivosoja;Helppo, varma ja kätevä tapa hoitaa parkkimaksut.;5;13/11/2020;15.13.01
Anu Sundell;Helppoa ja toimivaa;5;13/11/2020;15.13.01
Vallas;Lyhyillä parkeilla tulee kalliiksi. Pitääkö autoa siirrettäessä saman numeroiselle alueelle katkaista parkki, koska paikka ei ole enää ekassa paikassa? Muuten tyytyväinen mutta kun juoksee asioilla ja joutuu ottamaan lyhyitä parkkeja on kallis.;3;13/11/2020;15.12.03
Niko Matinpalo;Toimii, kuin junan vessa.;5;13/11/2020;15.13.01
Leila Minkkinen;Helppoa ja sujuvaa. Voi jatkaa ja lopettaa pysäköinnin tarpeen mukaan.;5;13/11/2020;15.13.01
Joel Nemes;Helppo käyttää.;4;13/11/2020;
Toivo Torkki;Loistava ja toimiva;5;13/11/2020;15.13.01
Antti Pylvänäinen;Suomessa ei enää voi luottaa muuhun kuin EasyParkkiin, Motonettiin, Puuiloon ja roudarin teippiin. Antti;5;13/11/2020;15.13.01
Orvo Jääskeläinen;Todella varma ja käyttäjäystävällinen sovellus!;5;13/11/2020;15.12.03
Riitta Hautala;Helppo;5;13/11/2020;15.12.03
Joe Kivelä;Hyvin käytännöllinen sovellus. Välillä vieraalla paikkakunnalla ei voi olla varma, onko kartan kertomassa paikassa. Mutta aluetunnuksella olen tällöin pysäköinyt ilman sakkoja.;4;13/11/2020;15.13.01
Arto Nurminen;Lyhyesti, erittäin toimiva löytää hyvin alueet. Toivottavasti tulee käyttöön täälä kaakonkulmallakin.;4;13/11/2020;15.13.01
Sami J Sainio;Toimii hyvin ja säästänyt jo monta euroa verrattuna vanhaan perinteiseen kolikkomaksamiseen, kun ei maksa koskaan liikaa 🤗;5;13/11/2020;15.13.01
Tanja Hoytola;Aivan loistava, olisipa kaikkialla käytössä!;5;13/11/2020;15.13.01
Sakari Suomela;Paikannuksen pitäisi toimia paremmin.;4;13/11/2020;15.13.01
Kimmo Räisänen;Kätevä apuväline ja nopea;4;13/11/2020;15.13.01
Kari Kanervo;Helppo ja nopea;5;13/11/2020;15.12.03
Veikko Ylitalo;Toimii hyvin;4;13/11/2020;15.13.01
Jouko Suvensalmi;Käytän EasyParkkia useamman kerran viikossa sekä Vantaalla että Helsingissä. Olen oikein tyytyväinen, on helppo käyttää ja on toiminut aina moitteettomasti. En tiedä, miksi tämä kysely on osoitettu miehelleni Joukolle, vaikka sovellutus on ladattu minun puhelimeeni . Terv. Kirsi Suvensalmi;4;13/11/2020;5.08.04
Maarit Nurmiranta;Helppoköyttöinen;4;13/11/2020;15.13.01
R A;Sovelluksen nimen mukaisesti IISI!;4;13/11/2020;15.13.01
Pentti Linna;Helppo, nopea, edullinen.;5;13/11/2020;15.13.01
John Ahlgren;Toimii;5;13/11/2020;15.13.01
kebable;Helppokäyttöinen pysäköinti-appi! Itse pidän suuresti siitä, että tämä toimii saumattomasti myös ulkomailla (oma kokemus ruotsista), ei tarvitse alkaa säätää paikallisten pysäköinti-appien kanssa! Pieni miinus tulee siitä, että korttiveloituset tapahtuu (oman kokemuksen mukaan) ~viikon viivellä, joka hieman hankaloittaa ja viivyttää matkalaskun tekemistä, kun joudun odottamaan kuitti pysäköinnistä..;5;13/11/2020;15.13.01
Kiti Westerback;Hyvin on toiminut;5;13/11/2020;15.13.01
Ensio Tukiainen;Helppo käyttää ja toimii hyvin!;5;13/11/2020;15.13.01
Paavo Ylönen;Hyvä värkki;5;13/11/2020;15.13.01
Markku Kukkohovi;Todella hyvä monet sakot vältetty ja kaiken lisäksi edullinen ja helppo kãyttõinen.;5;13/11/2020;15.12.03
Antti Tillanen;Hyvä juttu ja toimii;5;13/11/2020;15.13.01
Elina Rancken;Aivan loistava sovellus. Hyvin on toiminut. Mahtavaa kun ei tarvitse miettiä onko käteistä parkkiautomaattiin ja pysäköintiaikaa voi jatkaa jos vaikka asiolla käydessä venähtää.;5;13/11/2020;15.13.01
Martti Grönroos;Erittäin hyvä;5;13/11/2020;15.13.01
fin fild;upeeta, mahtavaa...;5;13/11/2020;15.13.01
Inga-lill Malm;Käytän aina kun on mahdollista. Täten säästän myös rahaa. Helppo käyttää. Apua saa aina jos jotain menee pieleen;4;13/11/2020;15.13.01
Matti Raekallio;Toimii kuin junan vessa. Yksi hyödyllisimmistä appseista.;5;13/11/2020;15.13.01
Miikka Louhivuori;Helppo, hyvä ja kätevä ei tartte etsiä parkkimittareita tai sopivia kolikoita;5;13/11/2020;15.13.01
Kristina Wirzén;Helppo ja hyvä;5;13/11/2020;15.13.01
Riitta Peuranen;Helppo käyttää kun pääsee alkuun.;4;13/11/2020;15.13.01
Googlen käyttäjä;On toiminut itselläni kohtuullisen hyvin.;4;13/11/2020;15.13.01
Nina Talikka;Hyvä ja helppo käyttää, ajoneuvojen lisäys helppoa;5;13/11/2020;
Jaakko Tuomisto;Toimii;5;13/11/2020;15.12.03
Kaj Hietala;Hyvä, helppo, selkeä!;5;13/11/2020;15.13.01
Juha;Kätevä ja yhä useammassa kaupungissa toimiva pysäköintisovellus. Ajoittain pysäköintipaikan paikannuksessa hitautta.;4;13/11/2020;15.13.01
Ann-Mari Kymäläinen;Helppo tapa hoitaa pysäköintimaksu ja parasta, että voit etänä lisätä pysäköintiaikaa tarvittaessa ja maksaa vain käyttämästäsi ajasta.;4;13/11/2020;13.05.02
Tiina Vapama;Erinomainen sovellus! Kerran olen saanut sakot, kun luotin EasyParkin antamaan aluekoodiin. Muuten toimii loistavasti ja on helppo käyttää.;5;13/11/2020;15.13.01
Claes Lagerstam;Hyvä sovellutus, toimii👍;5;13/11/2020;15.13.01
Riitta Ilvesviita;Hyvin toimii 😊;5;13/11/2020;15.13.01
Maarit Laakso;Helppokäyttöinen, mutta miksi pysäköintiä lopettaessa ei joka kerta näytä pysäköinnin hintaa? Hinnat toki löytyvät kun menee erikseen katsomaan omista pysäköinneistä. Kätevää, kun parkkitalossa on EasyParkin tunnistin eikä tarvitse tehdä mitään. Push-ilmoitus jää kylläkin omassa puhelimessani piiloon eikä tule eturuudulle.;4;13/11/2020;15.13.01
Sami Lappalainen;Aina toimii.;5;13/11/2020;15.12.03
Niko Karjalainen;Tämän helpommaksi ei pysäköintiä saa, erinomaisen hyvä ja toimiva sovellus.;5;13/11/2020;15.13.01
Tapio Anttila;Toimii hyvin, helppo käyttää.;5;13/11/2020;15.12.03
Risto Lehtonen;Todella Hyvä! Ei mitään moittimista! Suosittelen!;5;13/11/2020;15.13.01
Marko Reunanen;Hyvä ja helppo sovellus, yhtenä lisäominaisuutena olisi hyödyllinen saada aloitettua pysäköinti muulloinkin kuin heti. Esim. voisi jo illalla laittaa seuraavan päivän pysäköinnin alkamaan pysäköintiajan mukaan, tällä hetkellä sovellus lopettaa pysäköinnin max. pysäköintiajan mukaan (yleensä 4h) vaikka pyörittäisit pysäköinnin seuraavalle pvälle 4h eteenpäin pysäköinnin alkamisesta.;4;13/11/2020;15.13.01
Anne-Maj Kristina Lehtonen;Easypark on nopea joustava ja luotettava palvelu joka ei edes maksa paljon.;5;13/11/2020;15.13.01
Ilpo Vuori;Helppokäyttöinen!!!!!;5;13/11/2020;15.13.01
Kari Sorvali;Helppo ja hyvä sovellus 👍😅;4;13/11/2020;15.13.01
Mauri Syrjälä;Yleensä toimii hyvin, joskus ei löydä aluetta täällä Porissa;4;13/11/2020;15.13.01
Pentti Kainulainen;Ollut käytössä 2 vuotta toiminut moitteettomasti täällä alueella. Erittäin hyvä !!!!;5;13/11/2020;15.13.01
seppo halmejärvi;Hyvin on toiminut;4;13/11/2020;15.13.01
Jorma Juvonen;Varsin tyytyväinen noin yleensä ottaen.kuitenkin, jostain syystä EP ei muutamaan kertaan ole tunnistanut Peijaksen sairaalan parkkipaikkaa puhelimen paikkatiedolla, vaan jouduin hakemaan sen parkkiautomaatin tarrasta. Sama tapahtui vanhan messuhallin parkkipaikalla syyskuussa.;4;13/11/2020;15.13.01
Ari Syrjänen;Tämä on yksi parhaista sovelluksista, mitä on eteen tullut. Siinä on 1 hyvä ominaisuus. Se toimii. Käyttö sangen yksinkertaista ja vaivatonta. Siksi jatkoon.;5;13/11/2020;15.12.03
Saija Haapa-Paananen;Helppokäyttöinen ja kätevä sovellus! Itsellä tosin jää usein huomaamatta ilmoitus / varoitus pysäköintiajan loppumisesta. Onneksi ei ole tullut sakkoja siitä huolimatta :) Jos jotain voisi toivoa, niin kun pysäköintiaika loppuu näytölle voisi tulla ehdotus haluatko jatkaa pysäköintiä samassa paikassa? Silloin voisi lisätä aikaa vaikka itse olisikin jossain muualla kuin auto.;5;13/11/2020;15.13.01
Olli Vartiainen;Helppo ja hyödyllinen;5;13/11/2020;15.12.03
Esa Takala;Kätevä;5;13/11/2020;15.13.01
kaarel pilsikov;Surkea sovellus. Pysäköintipaikan paikannus sovellusta avattaessa ei löydy;1;13/11/2020;15.12.03
Maarit Hakanen;Very Easy!;4;13/11/2020;15.13.01
mika salminen;Tosi vaivatonta 👍;4;13/11/2020;15.13.01
Piia Gustafsson;Kiva;4;13/11/2020;15.13.01
Kurt Lindström;Hyvää ja helppo käyttää;5;13/11/2020;15.13.01
Reijo Mattila;Oikein hyvä ja helppo.;5;13/11/2020;15.12.03
Aila Niemi;😊;5;13/11/2020;15.13.01
Antsu Alatalo;Äärettömän helppo ja toimiva ! Ei tarvi juosta hakemassa parkkilappuja !;5;13/11/2020;15.13.01
Martin Klaver;Greath parking.;4;13/11/2020;15.13.01
Juhani Kronqvist;Helppo, käyttövarma ja monipuolinen sovellus.;5;13/11/2020;15.13.01
Pekka Timonen;Erittäin hyvä sovellus;5;13/11/2020;15.13.01
Jarmo Marttala;Hyvä ja helppo;5;13/11/2020;15.12.03
Maija M;Tosi helppo ja vaivaton sovellus ja mikä parasta ei tarvitse kolikoita etsiä ja ei tarvitse miettiä, kuinka kauan asioilla menee ja pitääkö juosta laittamaan kolikoita lisää mittariin ja voi lopettaa pysäköinnin, jos saapuu aiemmin autolle. Ihan huippu sovellus ja toimiva juuri niin kuin pitää. Käytössä jo monta vuotta.;5;13/11/2020;15.13.01
Jukka Mertanen;Helppo ja nopea;5;13/11/2020;15.11.01
Maria Jäntti;Iisiä pysäköintiä. Olen käyttänyt jo vuosia enkä vaihtaisi pois! Ei mitään ongelmia. 👍⭐⭐⭐⭐⭐;5;13/11/2020;
Chaya Votkin;Olen säästynyt monilta parkkisakoilta ja säästänyt rahaa, kun ei ole tarvinnut maksaa ylimääräistä.;5;13/11/2020;15.13.01
Kalevi Puttonen;Hyvin on toiminut.;5;12/11/2020;15.13.01
Helge Lindqvist;"Muuten hyvä, mutta paikannus toimii heikosti. Lähes aina tulee herja ""pysäköintialuetta ei löytynyt"". Kävely auton ympäri yleensä kyllä auttaa.";4;12/11/2020;15.13.01
Jorma Kuntsi;Helppo ja vaivaton;5;12/11/2020;15.13.01
Teemu Rinne;Hyvä sovellutus;5;12/11/2020;15.13.01
Jani Hakala;Helppo käyttöinen;4;12/11/2020;15.12.03
Rainer Lygdman;Yksi eniten elämää helpottavista sovelluksista!;5;12/11/2020;15.12.03
Kalervo Selin;Huippu appi toimii kuin junan vessa, on helpottanut pysäköintiä sanomattoman paljon kiitti siitä. T Kalervo;5;12/11/2020;15.13.01
siru heikinoja;Helppo&nopea;5;12/11/2020;15.13.01
Satu Tupeli-Kokkonen;Näppärä käyttää, aina mukana eikä tarvitse maksaa turhasta, toimii monessa paikassa. Myös kortin vaihto onnistui sujuvasti. Pysäköitävää autoa helppo vaihtaa sovelluksesta. Perheen autot kun vaihtuvat melko tiuhaan, niin ikkunatarrat ovat kyllä long gone...;5;12/11/2020;15.13.01
Mari Almgren;Helppo käyttää, ei tarvitse miettiä parkkiautomaatteja eikä kolikoita. Suosittelen.;5;12/11/2020;15.13.01
Arto Pellonpää;Erittäin hyvä ja käytännöllinen suosittelen.;5;12/11/2020;15.13.01
Pentti Mäkinen;Hyvä, mutta toivoisin yrityspuolelle vinkkiä miten poistat autoja listalta;4;12/11/2020;15.13.01
Kimmo Pihkanen;Vielä kun saisi toimintaan sen parkkipaikalta lähtiessä tulevan automaattisammutuksen, niin ei tarvitsisi harmitella kun kotisohvalla kuulee ilmoituksen että pysäköinti päättyy kohta. Auton valintaan voisi olla myös halutessaan oletusvalinta ettei aina tarvitsisi sitä erikseen valita.;4;12/11/2020;
Tiia Ojanaho;Olis kiva, jos pysäköinnin aikana voisi tarkistaa kartalta mihin auton jätti. Miinusta myös siitä, että sähköinen kuitti maksaa 15 snt. Muuten simppeli ja toimiva sovellus.;4;12/11/2020;15.13.01
Ari Saunamäki;Toimii. Vielä kun automaattisesti päättäisi pysäköinnin kun auto liikkuu.;4;12/11/2020;15.13.01
Heli Gauffin;Loistava! Ei tarvitse kolikoita tms eikä nousta autosta hakemaan lipukkeita 👍;5;12/11/2020;15.13.01
Mikael;Suosittelen todella...ei voi pysäköintimaksu enää helpommaksi tulla. Pysäköintihistoria hyvä työnantajalle, jos on tarvis seurantaan.;5;12/11/2020;15.12.03
Teijo Husu;Helppo ja nopea. Asumme talossa jossa parkkihallissa on myös ystäville parkkipaikat. Olen voinut tarjota paikan heille maksamalla sovelluksella heidän parkkiajan.;5;12/11/2020;15.13.01
Reijo Sillanpää;Helppo. Toimiva. 🤗;5;12/11/2020;15.13.01
Taina Turvanen;Helppo, yksinkertainen;4;12/11/2020;15.13.01
Pekka Salmensaari;Toimii laajasti;5;12/11/2020;15.13.01
mika pahl;Helppokäyttöinen, toimiva sovellus;5;12/11/2020;15.13.01
Reijo Leiviskä;Helppo käyttää.;4;12/11/2020;15.13.01
jorma niemi;Helppokäyttöinen;4;12/11/2020;15.13.01
Kristiina Suomalainen;Toimii hyvin.;5;12/11/2020;15.13.01
Jouni Korva;Helppo käyttää ja toimiva;5;12/11/2020;15.13.01
Hannu Rantala;Easy park alueita on hyvin,pysäköinti edullista ja helppokäyttöistä.;5;12/11/2020;15.13.01
Heikki Kivioja;Nopea, helppo luotettava;4;12/11/2020;15.13.01
Marko Petri Mehtonen;Todella hyvä!!;5;12/11/2020;15.13.01
Matti Kurttila;Hyvin toimii;4;12/11/2020;15.13.01
Pirkko Raninen;Helppo, toimiva ja luotettava!;5;12/11/2020;15.04
Tero Pallaskivi;Hyvä sovellus, toimii monessa kaupungissa.;4;12/11/2020;15.13.01
Tuomo Heikkinen;Ei huomauttamista.;5;12/11/2020;15.12.03
Jouni Lautanen;Helppo käyttää ja toimii hyvin!;5;12/11/2020;15.13.01
Paula Hopeasaari;Todella näppärä, helpottaa paljon pysäköintiä. Joustava. Paras keksintö aikoihin!;5;12/11/2020;15.13.01
Juha Kivikko;Helppokäyttöinen;5;12/11/2020;15.13.01
Kari Vuollo;Hyvä ja helppo pysäköinti;5;12/11/2020;15.12.03
Pentti Heikkinen;Helppo ja yksinkertainen;5;12/11/2020;15.13.01
Marja Rouhiainen;Toimii hyvin.;5;12/11/2020;15.13.01
Matti Orela;Käyttö on niin helppoa ja selvää, etten pysty keksimään mikä voisi olla parempi.;5;12/11/2020;15.13.01
Martti Mäkelä;Hyvin toimii.;5;12/11/2020;15.12.03
B&B Pinus;Helppo nyt, kun tunnistaa sijainnin monessa paikassa.;5;12/11/2020;15.11.01
Marko Kumpuoja;Helppo, ja ainakin pk-seudulla kattaa koko alueen. Suosittelen.;5;12/11/2020;15.11.01
Jarkko Myllynen;Helppokäyttöinen;5;12/11/2020;15.13.01
Terhi Toivonen;Hyvin toimii, näppärä käyttää;4;12/11/2020;15.12.03
Kai Salo;Toimii ja helpottaa yrittäjän arkea;5;12/11/2020;15.12.03
Anne Lantto;Kätevä, joustava, maksat vain siitä ajasta minkä käytät.;5;12/11/2020;15.13.01
Juha Salo;Todella helppokäyttöinen sovellus, jolla pysäköinti on onnistunut ulkomaita myöten.;5;12/11/2020;15.13.01
Sebastian Knight;Miksi ihmeessä sovellukseen ei voi tallentaa useampia maksutapoja ja valita kumpaa käyttää. Nyt joutuu syöttämään koko kortin kaikki tiedot uudestaan joka kerta jos vaihtaa. Toisekseen on melko helposti jää viimeinen nappi painamatta, jotta pysäköinti alkaa. Kysyy vielä kuin hämäyksenä minkä ajoneuvon haluaa pysäköidä. Kiireessä voisi jäädä siinä huomaamatta ettei pysäköiti vielä alkanutkaan.;3;12/11/2020;15.12.03
Erkki Tammisto;Hyvin toimiva järjestelmä !!;5;12/11/2020;15.05.01
Risto Salo;Muuten hyvä, mutta yölliset laskutusajot herätyksineen ovat syvältä! Missä viipyy välitön laskutus?;2;12/11/2020;15.13.01
Villa Manus;Helppo ja nopee. Ei tartte miettii kolikoita tai muita maksuvälineitä ja kuitit pysyy tallessa;4;12/11/2020;15.13.01
paavo apache;Toimii hyvin ompussa ja androidissa, en enää pärjäisi matkoilla ilman tuota sovellusta. Hyvää on sekin että voi laittaa reilummin aikaa, ei mene rahat hukkaan vaikka lähtisi liikenteeseen ennen asetettua aikaa.;5;12/11/2020;15.12.03
Hilkka Santala;Helppo käyttää.;5;12/11/2020;15.13.01
Pasi Mantere;Hyvin toimii ja helppo käyttää.;4;12/11/2020;15.13.01
Jyrki Kaila;Helppo käyttää 2015, ja toimii myös 2020-luvulla;5;12/11/2020;15.13.01
Mette B;Helppoa pysäköinnin maksamista. Välillä, harvoin tosin, sovelluksella kestää hetki löytää pysäköintialue, mutta aina onnistunut.;5;12/11/2020;15.12.03
Manu Korkeasaari;👌;5;12/11/2020;15.13.01
Eija Vuorijärvi;Todella ihana! Antaisin Nobelin rauhanpalkinnon tämän keksijälle.;5;12/11/2020;15.13.01
Harri Turunen;Erittäin helppokäyttöinen;4;12/11/2020;15.13.01
Janek I;Helppo ja toimiva sovellus.;5;12/11/2020;15.13.01
Antonio Carmona;Parking aika oli voimassä.ja silti sain saako;4;12/11/2020;15.13.01
Minna P.;Helppo ja toimiva sovellus myös tällaiselle huonomuistiselle!;5;12/11/2020;15.13.01
Marketta Huikari;Helppokäyttöinen;5;12/11/2020;15.13.01
Anitta Aaltonen;Oikein hyvä parkkisovellus joka toimii hyvin puhelimella useimmissa paikoissa, kunhan on tarkkana, että parkkeeraa oikealle alueelle, oikean paikkaan..;5;12/11/2020;15.13.01
Arto Salminen;Helppo, luotettava.;5;12/11/2020;15.13.01
Eero Rönkkö;Ei aina löydä pysäköintialuetta.;2;12/11/2020;15.12.03
Aune Alavainio;Valitsee välillä väärän alueen vaikka on Gps-paikannus;2;12/11/2020;15.13.01
Mika Räisänen;Vaivaton;5;12/11/2020;13.02
Hannu Pirinen;Tosi hyvä🤗;5;12/11/2020;14.04.01
Liisa Hyväranta;Kätevä ja helppo käyttää ei tarvitse pikkurahaa tai kolikoita.;5;12/11/2020;15.13.01
Pentti Niska;Minulla toimintu hyvin. Joskus oli Helsingin keskustassa ongelmana ettei voinut ladata yli tunnin pysäköitiaikaa vaikka ei pitänyt mitään esteitä olla. Ilmottelin EasyParkkiin ja toivottavsti vika on saatu korjattua. Volvo merkkiseen autoon (yhteen malliin ) on saatavana E pysäköintisovellus, koska sen saa muihinkin Volvo malleihin??;4;12/11/2020;15.13.01
Sakari Perkola;Ei valittamista. Useat parkkimittarit ovat vaikeita käyttää ja erityisesti ne, joihin pitää näpytellä rekisterinumero. Varsinkin pakkasella meinaa pinna palaa. Eri kaupungeissa on omat mittarit ja vaikeasti ymmärrettävät maksutavat. EasyParkia osaan käyttää ja käytän syystä, etten ihmeemmin rakasta pysäköintivirhemaksuja. 😊;4;12/11/2020;15.13.01
Ossi Pulli;Hyvin pelittää!;5;12/11/2020;
Googlen käyttäjä;Helppo käyttää. Joskus helpottaisi, mikäli sovellus tunnistaisi automaattisesti aluekoodin. Pysäköintimittaria jossa on aluekoodi printattuna, on toisinaan työläs löytää.;5;12/11/2020;15.13.01
Jouni Pakarinen;Helppokäyttöinen ja kätevä;4;12/11/2020;15.11.01
juha lähteenmäki;Tosi hyvä olemassa voin maksaa vaimonkin pysäköinnin vaikka olen eri paikkakunnalla;5;12/11/2020;15.13.01
Antti Wahlström;Jo vuosia ollut käytössä ja aivan ehdoton;5;12/11/2020;15.12.03
Ritva Lampén;Helppo ja mukava;5;12/11/2020;
Päivi Kulmala;Erittäin kätevä ja joustava tapa pysäköidä, etenkin nykyaikana kun ikinä ei ole kolikoita kukkarossa.;4;12/11/2020;15.13.01
Jari Saarinen;En enää tulisi toimeen ilman.;5;12/11/2020;15.13.01
Soile Lankinen;Hyvä, selkeä ja minulle riittävä!;5;12/11/2020;15.13.01
Kalle Rönkkö;Huippu sovellus. Ei tarvitse automaatteja etsiä tai miettiä kauanko meinaa pysäköidä!;5;12/11/2020;15.13.01
Pekka Pasila;Hienosti on pelittänyt jo monta vuotta;5;12/11/2020;15.13.01
Lauri Viinikka;Erittäin helppo ja toimii!;5;12/11/2020;15.13.01
Ilkka Siro;Helppo ja kätevä.;5;12/11/2020;15.13.01
Asko Ikonen;Helppo käyttää. Ei tarvitse kolikoiden kanssa tuhrata. Hyvä sovellus.;5;12/11/2020;15.13.01
Veikko Kettunen;On mainio sovellus.;4;12/11/2020;
Veijo Vilenius;Kätevä käyttää. Ei tarvi kantaa kolikoita tai korttia mittariin.👍;4;12/11/2020;15.13.01
Pekka Venäläinen;Nopea toimiva helppo.;4;12/11/2020;15.13.01
Kirsi Vaali;No tässä minulla on aina ollut vaikeuksia Hgin kauppatorin parkissa (jossa pysäköin kerran viikossa), aplikaatio ei kerta kaikkiaan osaa paikantaa sinne. Aina on kiire, ja homma vain kestää ja kestää kun yritän saada sitä hyväksymään alueen. Käyttäisin tässä kohtaa paljon mieluummin sitä helpompaa soittopalvelua (automaattia), mutta piru vie, tuota aluekoodia ei ole siinä torin laidalla olevassa tönössä, vaikka kaikkea muuta löytyy!! En millään muista mitään tuollaisia numeroita, ja tartten sitä todella paljon. Nyt vielä tuli uusi ongelma: kun minulla on samassa puhelimessa sekä yksityiskortti että yrityksen, niin en tässä sovelluksessa tiedä edes, kumpaa se nyt veloittaa...;2;12/11/2020;15.10
Leila Korhonen;Helppo käyttää, aikaa voi lisätä/vähentää tarvittaessa.;5;12/11/2020;15.13.01
Timo Salmi;Hyvä on. Melkein aina löytyy alueet;5;12/11/2020;15.13.01
