userName;content;rating;date;reviewVersion
Laura Lehtismäki;Vaihdoin easyparkista parkmaniin hintojen vuoksi. Toimii ongelmitta! Koodilla A9JE25 saat 10€ ilmaista pysäköintiaikaa 🙂;5;2019-11-09;4.90
Sandoza Nosslo;Rekisteröityessäsi käytä koodia 7P67WS saadaksesi ilmaisen pysäköinnin 10e. Sovellus toiminut hyvin ja helpottanut arkea!;5;2019-11-09;4.91
Markku Väisänen;Loistava appi. Ei tartte hytistä automaatilla👌;5;2019-11-04;4.89
Stig Ådahl;Toimii aina ja varmasti!;5;2019-11-01;4.89
nakki79;Toimii kuten pitääkin, helppo käyttää. Pysäköinti vaan Helsingissä pirun kallista;4;2019-10-29;4.89
Marko Pelkonen;toimii hyvin.;5;2019-10-29;4.89
Lingnoi Coc;3HSAUP tästä saatte 10€ ilmaista pysäköinti;5;2019-10-29;4.89
Kirsti Laukkanen;Loistava, helppo, niin niin paras.;5;2019-10-29;4.86
Eero Turunen;Toimii hyvin ja saat 10 euron alennuksen ensimmäisestä pysäköinnistä koodilla 7NANBE.;2;2019-10-29;4.89
Jari Nieminen;Vain muutaman kerran tarvinnut. Hyvin on toiminut. Paljon helpompaa, kuin ne vanhat systeemit. Hyödyllinen.;5;2019-10-24;4.88
H.V. Korpi;Hyvin toimii ainakin Helsingin keskustassa;5;2019-10-23;4.88
Pekka Lammassaari;Toimii erittäin hyvin;5;2019-10-21;4.88
Annika Mäkelä;Kätevä apu, kun ei ole kolikoita. Maksat vain sen, mitä tarvitset.;5;2019-10-19;4.88
Kauno Riihonen;Löytää hyvin sijainnin ja vyöhykkeen. Nopea käyttää ja helppo maksaa. Voi laittaa oman oletusajan ja muuttaa sitä myöhemmin.;3;2019-10-18;4.87
Esa Salo;Hyvä, kattava;5;2019-10-18;4.88
Antti Raikkonen;Kätevä;5;2019-10-17;4.87
Pertti Urponen;Erittäin helppo käyttää;5;2019-10-16;4.88
Ninni Öö;Näppärä;5;2019-10-15;4.88
Casper;Helppokäyttöinen ja hyvä, ei valittamista;5;2019-10-14;4.87
Googlen käyttäjä;Käytettävyys voisi olla parempi. Ei käy esim. Joensuun pysäköintitaloissa.;3;2019-10-12;4.87
Marja Räsänen;Toimii.;4;2019-10-12;4.87
Outi Mäkelä;Toimii todella varmasti! Ohjeet ovat selkeät, koska näytöllä on kaikki tarvittava saatavilla, ei turhia lisäsivija tai sisältöjä. T. Outi M.;5;2019-10-10;
Mika Reilimo;Hyvin toimii;4;2019-10-07;4.87
Jouko Hongisto;Helppokäyttöinen;5;2019-10-04;4.87
Onni Niemivaara;Sovellus valittaa saman istunnon aikana moneen kertaan ettei paikannus ole päällä, ja karttanäkymä on oletuksena aina afrikassa. Pysäköinnin lopettaminen ei onnistu ennen kuin zoomaa suomeen ja kaupunkiin jossa on parkissa, vasta tällöin aktiivinen pysäköinti näkyy. Ärsyttävää.;2;2019-10-02;4.87
Severi Karevesi;Paypal puuttuu maksutavoista. Vanhan aikainen maksukortin syöttö tietoturvattoman näköiseen kohtaan. Ei jatkoon.;1;2019-10-01;4.87
Joni Mononen;NVP9G5 koodilla 10e parkkirahaa 👍 Kätevä sovellus jos ei ole parkkiajasta aivan varma. Aikaa voi lisäillä etänä jos tarvetta. Helppo käyttöinen sovellus, Tämmöinen ensikertalainenkin hoksasi heti mistä kyse. Pieni epäilys oli, toimiiko koko juttu, kun kaikki oli niin helppoa 😂;4;2019-10-01;4.87
Mark Lassfolk;Ihana <3;4;2019-09-30;4.84
jan sor;9TCB koodilla saatte 10€ saldoa!!! Hyvin toimiva ja helppo käyttöinen sovellus;5;2019-09-25;4.87
Raija Komppa;Edullinen ja helppo;5;2019-09-24;4.85
Anna Schildt;Toimii hyvin!;5;2019-09-24;4.87
Henri Luhtamaa;Loistava sovellus ! Nappaa tästä itsellesi ilmainen 10€ pysäköintiin koodilla 78EX1F 😋;5;2019-09-23;4.87
Kia Kavetvuo;Harvoin törmää näin käyttäjäystävälliseen sovellukseen! Loistava juttu että sovellus tunnistaa myös kiekkopaikat sekä maksuttomat ajat.;5;2019-09-20;4.87
Johanna Jokimäki;Kätevä,toimii hyvin;5;2019-09-20;4.87
Arja Marin;Huippu helppo;5;2019-09-16;4.87
Petri Liikari;Tosihyvä sovellus!;5;2019-09-16;4.87
Sami Kasari;Hyvä ja helppo;5;2019-09-15;4.86
Mika Salminen;Tosi hyvä! Koodilla Y28A4V saat 10 euroa ilmaista pysäköintiaikaa! Suosittelen kaikille!;5;2019-09-14;4.87
Sari Turunen;On helppo ja vaivaton sovellus. Suosittelen.;5;2019-09-13;4.85
Ari K;Koodilla 10€ parkkimaksurahaa sinulle, SMKM;4;2019-09-12;4.86
Joel Toivio;Toimii;5;2019-09-10;4.86
Leena liukkonen;Toimii!;4;2019-09-10;4.82
Juho Hämäläinen;Tosi kätevä!;5;2019-09-09;4.85
Lauri Kara;Helppo käyttää, tarkkuudessa olisi kuitenkin parantamista, sovellus hyväksyi maksun mutta olin sakkopaikalla, lisäksi sakkojen saamisesta ei ilmoitettu.;3;2019-09-07;4.86
Hanna Viitasaari;Hyvin pelittää ja helppo käyttää👍;5;2019-09-07;4.86
Mauri Lindholm;Erinomainen, helppo ja nopea käyttää!;5;2019-09-05;4.86
M T;Erittäin kätevä!;5;2019-09-03;4.85
Timo Kanerva;Toimii aina.;5;2019-08-31;4.85
Timo Malén;Miksi minulta ei kysytty latauksen yhteydessä alennuskoodia (3FQJQ), joka minulla on???;3;2019-08-30;
V-P Nenonen;Väärinkäsityksestä aiheutunut ongelma hoidettiin asiakaspalvelun toimesta tyylikkäästi.;4;2019-08-30;4.85
moraali jorma;Toimii ja helppo käyttää. Koodilla Y2XX saat 10e edestä ilmaista pysäköintiaikaa.;5;2019-08-29;4.85
Olavi;Pelaa tosi hyvin;5;2019-08-27;4.85
J J Lehti;Hyvä mikä hyvä.;5;2019-08-27;4.85
Jani Kauppila;Erinomaisen hyvin toimiva ja helppokäyttöinen sovellus. Kun käytät rekisteröityessäsi koodia RL9W, saat vielä kaiken lisäksi 10 € edestä ilmaista pysäköintiaikaa.;5;2019-08-26;4.85
Jyrki Laakso;Helppo ja nopea käyttää.;5;2019-08-24;4.85
Minna Laapio;Sovellus ei suostu ollenkaan käynnistymään, vaan kaatuu heti. Honor 8x..;1;2019-08-23;4.85
Marika Nordström;Hyvä appi;5;2019-08-22;4.84
Veli-Matti Lund;Hyvä;5;2019-08-22;4.84
Kaisa Raninen;Helppo. Toiminut aina. Säästää pysäköintimaksuissa.;5;2019-08-22;4.84
vesa autio;tosi kätevä;5;2019-08-20;4.84
Päivi Leminen;Toimii, helppokäyttöinen. Iso + kuukausittaisesta sp-raportista 👍🏻;4;2019-08-19;4.82
Aleksi Humalainen;Toimii! Tässä 10€ kampanjakoodi: 9EVQ4G;4;2019-08-14;4.84
Rauno Savenius;Hyvä ja toimiva softa. Ei ole kertaakaan pettänyt, kun vaan asetukset ovat oikeat.;5;2019-08-13;4.84
Sirkkaliisa Cavonius;hyvä homma;4;2019-08-12;4.78
Helena Tamminen;erittäin hankalaa ja vastauksia kysymyksiini en saanut silloin kun apua olisin tarvinnut. pitkän ajan seikkailtuani androidin maailmassa sain kuitenkin parkkeerauksen toimimaan. kännykästä ei kuitenkaan hotellissa voi printata mitään lappua autoon!;2;2019-08-12;4.84
Sami Viitanen;Latasin kun easypark ei jostain syystä toiminut. Toimiva sovellus ja nopea käyttöönotto, suosittelen. Ja vielä kampanjakoodilla X6JM 10e alennus pysäköinnistä!;5;2019-08-09;4.84
Jari;Toimii hyvin ja helppo käyttää.;5;2019-08-08;4.84
Anna-Riitta Korhonen;Helppo tapa pysäköintipaikalla ilman kolikoita. Laajentunut hienosti.;5;2019-08-08;4.84
Marko Tuominen;"Näppärä sovellus. Ei tarvi maksaa ""turhasta"", vaan juurikin siitä, kuinka kauan pysäköi.";4;2019-08-08;4.84
Fouad Ibrahim;se näkee esimerkiksi että pysäköinti maksaa 1,50 ja kun pysäköinti loppuu maksaa enemmän;1;2019-08-08;4.84
Marko Laukkanen;Toimiva sovellus, suosittelen. Kampanjakoodilla 66NNCG 10€ alennusta;5;2019-08-07;4.84
Jalmari Lähevirta;Helppo, nopea ja selkeä sovellus. Vaatii vain vaaditut käyttöoikeudet (toisin kuin kilpailevassa sovelluksessa). Rekisteröimällä käyttäen koodia P1YV saat yhden ilmaisen pysäköinnin. Ainoa miinus ohjelmaan tulee yksityisen ja yritystilin helpon käytön uupumisesta, tai sitten en vain löydä sitä.;4;2019-08-04;4.84
R B;Ei löytänyt p-paikkaa;1;2019-07-31;
Seppo Töyssy;"Jostakin syystä sovellus on lakannut toimimasta. Ilmoittelee jotakin sellaista että ""invalid payment system"" tms. Harmi, tämä on ollut Iin kätevä";2;2019-07-28;4.84
Kolme Reikaa;änyb mm;5;2019-07-27;4.8
Kari-Pekka Hietala;Hyvin kätevä on ollut.;4;2019-07-24;4.82
Henna Laukka;Kätevä. Käytössä useimmissa paikoissa.;5;2019-07-20;4.84
Googlen käyttäjä;On toiminut ainakin Helsingissä. Itselläni on vaikea arvioida kuinka paljon tarvitsen aikaa parkitsemiseen. Joten olen säästänyt rahaa sovelluksella. Koodilla YS84 saat 10€ alennuksen ensimmäiseen pysäköinnistäsi.;5;2019-07-18;4.82
Mauri Rinne;Toimiva ja edullinen.;5;2019-07-18;4.84
Chris Tregubåv;Eipä oo mitään ongelmia ollut, saa helposti maksettua pysäköinnin ilman kolikoiden kaivelua. Koodilla M1JU saatais muute molemmat 10€ verran ilmaista pysäköintiä.;5;2019-07-18;4.82
Silja Rautanen;Selkeä ja helppo käyttää;5;2019-07-17;4.82
Niko Seppälä;Valitettavasti ei toimi kaikissa paikoissa, joissa kilpaileva Easypark toimii.;4;2019-07-17;4.82
Henri Mansala;Ei tarvitse etsiä kokopäivää parkki automaattia asiakaspalvelu on todella hyvää osaavat auttaa aina kun tulee vähänkin jotain ongelmia todella helppo käyttöinen;5;2019-07-17;4.82
Esa Hakulinen;Hyvä helppo ja nopea;5;2019-07-15;4.82
Mika Vauhkonen;Harmi ettei enää pysähdy kun poistuu P-alueelta! vaan pitää muistaa pysäyttää😒;2;2019-07-13;4.77
Pipsa Kopra;helppo ja hyvä;5;2019-07-11;4.8
Jari Lilja;Helppo ja toimiva, RTJLBV koodilla ilmainen 10€ arvoinen pysäköinti.;5;2019-07-10;4.82
Kai Tuomo;Erinomainen sovellus.;5;2019-07-09;4.8
Maarit Grönlund;Helppoo ku heinänteko. Koodilla 2RNCRH saat 10 euron alennuksen.;5;2019-07-07;4.82
Ville Vuorinen;Helppo käyttää!;5;2019-07-05;4.82
Mikko Helle;Toimiva ja helppo sovellus 😀;5;2019-07-03;4.82
Mika Hakamaa;Sovellus toimii hyvin;5;2019-07-03;4.82
Googlen käyttäjä;Toimiva ja kätevä sovellus. Koodilla A4CB 10€ ilmaista parkkiaikaa.;5;2019-07-03;4.82
Anne-Marie Salonen;Suurenmoinen;4;2019-07-02;4.82
Siina Kinnunen;Kätevä, nopea, toimiva. Ei pahaa sanottavaa.;5;2019-07-01;4.82
RetuRalli;Ongelmitta toimiva palvelu, ei pahaa sanottavaa. ainut asia vain ihmetytti, aluksi kun parkki oli suoritettu, niin tililtä ei ollut veloitettu. en vieläkään tiedä monesko päivä veloitus suoritetaan.;5;2019-07-01;4.82
Googlen käyttäjä;Jostain syystä jumiutuu aina ensimmäisellä yrityksellä, mutta kun sovelluksen sulkee ja käynnistää uudelleen, niin toimii moitteetta.;2;2019-06-29;4.82
Jari Haavisto;toimiva;4;2019-06-29;4.82
Olli P.;Ehdottomasti paras pysäköintisovellus. Toimii hyvin eikä tarvitse kolikoita kaivella. Koodilla 1N6RH8 saadaan molemmat 10€ ilmaista pysäköintirahaa.;5;2019-06-28;4.82
Matti Sippola;ihan jees sovellus ainaki Stadissa ja katteet jää mitä ilmeisimmin Suomeen. matti;5;2019-06-27;4.8
Jukka Kuivalainen;näppärä;4;2019-06-26;4.82
Saara Romppanen;Toimii hyvin. Koodilla QWFNYT 10€ ilmaista parkkirahaa. 😉👌;5;2019-06-21;4.82
Jussi Keinonen;Kätevää ja joustavaa;5;2019-06-19;4.82
AriSaa Pirkkala;Helppo käyttää.;5;2019-06-18;4.82
Leif Hollmen;Rrittäin tyytyväinen. kortti voisi olla muovinen.;5;2019-06-18;4.82
Henkka Jokunen;Helppo;5;2019-06-18;4.82
Ritva Haakana;hyvä sovellus 😊, huonona puolena on se, ettei aina muista lopettaa pysäköintiä ja näin tulee liikaa parkkimaksua.;4;2019-06-17;4.82
jerry hietanen;Helppo käyttää ja ottaa käyttöön. Toisin kuin easy park joka rekisteröitymistä pitemmälle edennyt.;5;2019-06-17;4.82
Pekka Karki;toimii loistavasti;5;2019-06-17;
Jorma Lehtola;Helppo pysäköidä ja pienempi pysäköintimaksu.Veloitus vain pysäköintiajasta.;5;2019-06-12;4.82
Ari Jaakkola;Helppo, vaivaton ja täsmällinen. Kunhan muistaa lopettaa pysäköinnin niin ei tule maksettua turhasta.;5;2019-06-06;4.82
Nemi Susiketo;"160e (2 sakkoa) koska sovellus ei kysy mitä tallennettua autoa käytetään. 2 kertaa unohtanut inhimillisen virheen takia vaihtaa ajoneuvoa kun edellisellä pysäköinnillä ollut eri. (edellinen ajoneuvo jää muistiin) Sakosta valittaminen ei tampereella auta. ""rekisterikohtainen pysäköinti"" vaikka todistin ettei kyseinen ajoneuvo ole edes rekisterissä enää ja että olen kuitenkin parkin maksanut. Kyllä, oma moka, MUTTA Easypark kysyy joka kerta mikä pysäköidään, ettei tule virhettä. VAIHTOON MENEE!";1;2019-06-05;4.82
E T;toimii heti latauksen jälkeen 👍;3;2019-06-04;4.8
Airi Nousiainen;Maksat vain ajasta, jonka käytät. Mutta helppoa lisätä aikaa tarvittaessa.;5;2019-05-31;4.8
Ville Nurmi;Hyvä;4;2019-05-30;4.8
Sonja Havukainen;Hyvä ja toimiva sovellus, koodilla QZKL ilmaista parkkiaikaa.;5;2019-05-29;4.8
Joni Salmi;Toimii 😊;4;2019-05-29;4.8
Rauno Kolehmainen;hyvä.;4;2019-05-28;4.8
Googlen käyttäjä;Toimii ja koodilla LGQG 100e parkkiaikaa ja 1h ilmaista pysäköintiä missä vaan.;5;2019-05-27;4.79
Toni Ollila;helppo käyttää ja todella hyvä;5;2019-05-27;4.8
Paavo;muuten ihan ok. mutta pikakuvaketta en daa asennettua nykyideen mobiililaitteeseeni joka on Nokia 7.1 uusi tuote.;5;2019-05-27;4.8
Sus mamatin;Todella helppo ja yksinkertainen käyttää, parkkeeraus nykyään täysin stressitöntä kun ei tarvitse etsiä parkkiautomaattia tai miettiä onko hiluja rahapussissa!;5;2019-05-25;4.8
miikka lumela;Toimiva ja helppokäyttöinen;5;2019-05-25;4.8
Toni;Hakkaa kilpailijat 6-0;5;2019-05-24;4.8
Googlen käyttäjä;Helppo käyttää;5;2019-05-24;4.8
Ville Knuutila;Toiminut erinomaisesti;5;2019-05-23;4.8
Mika Saari;Helppo käyttöinen ja toimiva. Käytä kampanjakoodia 5FWP niin saat 10€ parkkiaikaa.;4;2019-05-22;4.8
Toni Haavisto;käyttö on ollut helppoa ja sujuvaa kaikin puolin;5;2019-05-21;4.8
Tomi Lehtola;Et ainakaan säästä. Maksoi nimittäin kaksi euroa enemmän mitä parkeeratessa ilmoitettu hinta ja puolivuorokautta jäi vielä parkkeerausaikaa käyttämättä ilmoitetusta. Ei kannata käyttää.;1;2019-05-21;4.534
Wubbaduk;Hyvin toimii. RWW1 koodilla 10e pysäköintiin;5;2019-05-20;4.8
Maarit Halsas;Tosi hyvä parkki, ei enää kolikoita parkkia varten.;5;2019-05-16;4.79
Mika Huuskonen;Helppo ja huolehtiva;5;2019-05-16;4.8
Markus Tarro;Hyvin toimii. Kohtuullinen palkkio.;5;2019-05-16;
mika mäkinen;aina toiminu niinkuin pitää;5;2019-05-16;4.8
Sirkku Lahtinen;Todella kätevä.;5;2019-05-14;4.8
Mikko Hatakka;Onhan tämä mukavaa, mutta helppoa.;5;2019-05-14;4.8
seppo poikonen;kätevä ei tartte kolikoita kaivella ja maksat vain käyttämästäsi ajasta;5;2019-05-13;4.8
Markus R;nopeaa;5;2019-05-11;4.8
Fin Kem1st1;kätevä!;5;2019-05-10;4.8
Timo Hiekkanen;tosi hyvä ohjelma.;5;2019-05-09;4.8
Auli Marttila;hyvin toimii;5;2019-05-09;4.8
Merja Hakala;helppo ja toimiva;4;2019-05-08;4.79
Jutta L;Näppärä, selkeä ja toimiva. Ei negatiivista sanottavaa.;5;2019-05-08;4.8
Sari Laats;T9XY koodilla 10€ ilmaista pysäköintiaikaa.;5;2019-05-07;4.8
Aarno Ekqvist;kätevä käyttää, selkeä liittymä.;4;2019-05-04;4.8
Panu Paavilainen;aivan ykkönen ei tarvii enää murehtiä pysäköinnistä;5;2019-05-02;4.8
Googlen käyttäjä;KVNC koodilla ilmaista parkkirahaa;5;2019-05-01;4.8
Raija Viherkoski;Tosi näppärä;5;2019-04-18;4.8
MN Valkama;"Tästä 10€ Ilmainen parkki jollekin. ""2CV9""";4;2019-04-17;4.8
Kari Seppänen;Kätevä, toimiva, laskuttaa juuri sen mitä käytät parkkipaikkaa.;5;2019-04-16;4.79
Sirpa Rajakallio;Loistava mahdollisuus;5;2019-04-10;4.79
Kati Lång;Helppo ja varma.;5;2019-04-08;4.79
Asta 85;Ohje niin epäselvä, että ilmeisesti veloitti viikon liikaa, vai veloittaakohan vieläkin? Sain alennuskoodin, jolla luvattiin ilmainen pysäköinti, mutta toisin kävi. Rautatieasemalla tämän täytyisi periaatteessa nopeuttaa pysäköintiä, mutta käytännössä aiheutti vain turhaa harmia. Olisi pitänyt tarkistaa kaikki omat tiedot etukäteen. Sähköpostiin en ole saanut vastausta, eikä puhelukaan mennyt läpi tällä kertaa.;1;2019-04-07;4.79
Sirkka Stenström;olen tyytyväinen, ei tarvitse lisäämässä aikaa;5;2019-04-07;4.77
Juha Kuivila;Peruskäytössä toiminut ilman ongelmia. Kaikkia ominaisuuksia en ole käyttänyt. Suosittelen.;4;2019-04-07;4.79
Jari Sorvoja;Tulipahan tämäkin ladattua ja pian pääsee jo myös kokeilemaan. Hyvältä vaikuttaa arvosteluja lukemalla ja toivottavasti myös oikeasti. Tässä kampanjakoodi FJSL jolla saat 10e pysäköinnin ekalla kerralla ilmaiseksi.;5;2019-04-06;4.79
Matti Moilanen;hyvä on ja toimii;5;2019-04-05;4.79
Jouni Pyy;Erittäin hyvin toimiva sovellus 😃, maksat vain siitä ajasta kuin tarvitset, helppo katsoa parkman sovelluksesta onko pysäköinti maksullinen vai ei ja hinnan ja tästä saat vielä ilmaiseksi 10e kun käytät koodia 9K7B.;5;2019-04-04;4.79
Tapio Kangasniemi;Toiminut moitteitta;5;2019-04-01;4.79
Antti Sipilä;Ilmaiseksi käyttämällä koodia HFNH;5;2019-04-01;4.79
Sampo Viro;Hyvin toimii, myös usean eri auton käyttö on hyvin huomioitu. Sijaintitietoa ei tarvita kuin pysäköinnin aluksi, ohjelma voisi sammuttaa GPS:n automaattisesti kun pysäköinti on saatu alkuun. GPS syö akkua aika lailla jos unohtuu päälle turhaan.;4;2019-04-01;4.79
Marjo Kiukas;Helppo;5;2019-04-01;4.77
Janne;Parkkipaikan löytäminen ja samoin pysäköintihintojen vertailu onnistuu helposti karttaa selaamalla.;5;2019-04-01;4.79
Harald Wenne;Syötä kampanjakoodi: G5BA niin saat 10€ arvosta pysäköintiaikaa!;5;2019-03-31;4.79
Joonas Jyrinki;JPVB tuolla koodilla ilmanen pysäköinti x1 kpl (max 10e);5;2019-03-29;4.79
Jan Berschewsky;Hyvä;5;2019-03-29;4.79
matti berglund;👍🏻;4;2019-03-26;4.79
Jenna Loponen;hyvin toimii 😊 kampanjakoodi 10€ ilmaiseen parkkiaikaan: LT5U;5;2019-03-22;4.79
Googlen käyttäjä;Toimiva systeemi ja hyvä palvelu.;5;2019-03-22;4.79
Alf Lindström;Helppo ja luonteva käyttää . Löytää useimmiten parkkipaikan tiedon.;4;2019-03-20;4.79
Leena Haakana;Helppo käyttää;5;2019-03-20;4.79
Topi Kovanen;Hyvä;5;2019-03-20;4.79
Päivi Valkonen;Tuli sakko vaik olin maksamas täl sovelluksel;3;2019-03-16;4.79
Joni Heikkilä;tämä toimii 👍;4;2019-03-16;4.79
Jarmo Määttä;toimii hyvin;4;2019-03-15;4.05
Jouni Ruohonen;Toiminut moitteetta ja käyttö helppoa. Ei tarvitse murehtia loppuuko parkkiaika kun pistää tarpeeksi pitkälle tai lisää tarvittaessa aikaa. Ei veloita kun käytetystä ajasta 👍;5;2019-03-15;4.77
Tomi I;tuntuu toimivan;5;2019-03-14;4.78
Taru Koskinen;hyvin toimiva;5;2019-03-14;4.79
Henry Puolitaival;Ihan pro;5;2019-03-14;4.79
Pekka Ketola;Helppo ja nopea käyttää.;5;2019-03-14;4.79
Esa Koskelainen;Sovellus on toiminut moitteettomasti, kunnes lakkasi löytämästä sijaintia. raportoi verkkovirheestä, vaikka verkko on hyvä!;1;2019-03-13;4.79
Tarja Niemeläinen;Tosi helppo ja selkeä. Asiakaspalvelusta olen saanut vastauksen nopeasti.;5;2019-03-11;4.79
Googlen käyttäjä;👍;5;2019-03-09;4.79
Markku Hyttinen;Systeemi on nopea ja mukava käyttää;5;2019-03-06;4.79
Pekka Savolainen;Hyvä.;5;2019-03-06;4.05
Sakari Laine;Sovellus on erittäin helppokäyttöinen, suosittelen ehdottomasti;5;2019-03-06;4.79
Sami Kontulainen;Mainioista mainioin ja PARAS!;5;2019-03-04;4.78
Googlen käyttäjä;epäselvä ohje, miten luottokortin pvm uudistetaan. mistä sovellus avataan? kaupasta vai logosta.;2;2019-03-03;4.78
Niko;Lataa ParkMan ja saat 10€ ilmaista pysäköintirahaa koodilla TKUZ !;5;2019-03-01;4.78
Michel Ben-David;tosi helppokäytöinen;5;2019-02-28;4.78
Ingrid K.;Aina on toiminut hyvin. 😍;5;2019-02-27;4.78
Googlen käyttäjä;Toiminut kuin pitänyt;5;2019-02-26;4.78
Timo Leino;Näppärä keino vältellä kolikoiden kanniskelua.;5;2019-02-25;4.78
Mikko Rantanen;Sovellus tullut viime aikoina epävakaaksi;2;2019-02-22;4.77
Googlen käyttäjä;oikein hyvä;5;2019-02-18;4.77
Googlen käyttäjä;tämä sovellus on kertakaikkiaan loistava. ei tarvitse miettiä miten paljon laittaa kolikoita ja voi keskeyttää koska tahansa.;5;2019-02-16;4.77
Googlen käyttäjä;helppo halpa ja hyvä;5;2019-02-15;4.77
Laura Toivakka;Paikannuksen kanssa lievää hankaluutta, mutta käyttö ehdottomasti pienen vaivan arvoista. Ja muuten, koodilla 1ZVK saat 10€:n arvoisen parkkeerauksen ensimmisellä käyttökerrallasi.;5;2019-02-14;4.77
Toni Honkala;Joitakin viikkoja sitten kadotti kyvyn paikantaa itsensä. Sovellukselle pitää manuaalisesti osoittaa, missä sijainnissa ollaan.;3;2019-02-13;4.77
Hulya Toprak Tokgoz;Kampanjakoodi KXJG, kun rekisteröidyt saat 10€ alennusta.;5;2019-02-12;4.75
Googlen käyttäjä;Koodilla SPLK 10€ ilmaista parkkiaikaa!;4;2019-02-09;4.75
Henna Valkonen;PPRV-koodilla rekisteröityessä 10e parkkirahaa!;5;2019-01-30;4.75
Harri Sirola;Melko ok. Omituista kyllä on, että uuteen appiin ei pysty tekemään asetuksia mistään. Ei ole kulmassa enää menua. ps. löytyi, vaikkakin hämäävästä paikasta.;3;2019-01-29;4.75
Jeri Aalto;"Loistava sovellus. Koodilla ""1BHF"" 10€ pysäköinti ilmaiseksi. Näyttää juuri vapautuneet paikat, hyvä apu paikkaa etsiessä. Tulee useimmiten halvemmaksi kuin kilpaileva EasyPark.";5;2019-01-23;4.7
