ind,userName,content,rating,date,reviewVersion,compound,sentiment 
522,Leila Alhainen,many stated work phone honor systemthrow right outrageous get back coins,2,2018-05-16,3.51,0.0516,neutral
524,Niko Oikarinen,recently application worked flawlessly thatwhen try open application crashes searching locationthis use,2,2018-05-16,3.51,-0.34,neutral
528,Mia Huovinen,great app stopped unexpectedly help againinstallations left little trouble forced move competitoruser product,1,2018-05-15,,-0.8556,negative
531,Googlen käyttäjä,crashes soon open worked well,1,2018-05-14,3.51,0.2732,neutral
532,Pekka Kärkkäinen,good app would work honor app wont open,2,2018-05-14,3.51,0.7269,positive
533,Outi Elo,promotional code 2vke get 10 parking time,4,2018-05-14,3.51,0.7297,positive
538,Marko Salmela,free parking code r6fu,5,2018-05-02,3.51,0.5106,positive
540,Roope Multanen,great app code 5zlx 10 free parking time,5,2018-04-29,3.51,0.8126,positive
542,Jere Lahti,free 10 parking money campaign code e2p7 recommend appreally convenient,5,2018-04-24,4.00,0.7494,positive
544,Anders Eskman,easy use code get 10 firstfrom parking lot f546,4,2018-04-22,3.51,0.4404,neutral
546,Tanja Kaya,seems good free parking 10 code q7a7,5,2018-04-19,3.51,0.7574,positive
547,Heli Haapala,works well nice tips free screens thats free campaigncode pgut get 10 free parking time,5,2018-04-18,4.00,0.93,positive
549,Harald Savo,really good app code free time keepuse first time park area qpark example,4,2018-04-14,3.51,0.7807,positive
550,Jyrki Leinonen,campaign code free parking time long enough code zlbz,5,2018-04-10,3.51,0.5106,positive
551,Leena Hilli,easy use application get code wr9q 10 first parking,5,2018-04-09,3.51,0.7345,positive
552,Googlen käyttäjä,good app code 10e parking time 1q92,4,2018-04-03,3.51,0.4404,neutral
553,Jenni Mäkinen,promotional code t192 top 10e parking money,4,2018-03-31,3.51,0.7783,positive
556,Dimitri Martinov,works well cheaper easypark take code 5wzc get 10 parking money,4,2018-03-24,3.51,0.6103,positive
557,Googlen käyttäjä,easy use application recommend code get 10 discount vgr2,5,2018-03-22,3.51,0.69,positive
558,Jarkko H,easy working additional charge reasonable 10 subcode df18,4,2018-03-14,3.51,0.4404,neutral
560,Pekka Parkkali,good effect promotional code d9rl 10 e parking money,5,2018-03-10,3.51,0.5399,positive
563,Saara Loponen,free parking money 10 code m2ep,5,2018-03-06,3.51,0.5106,positive
564,Suvi P,good functional app code 10e parking free 7v3j,5,2018-03-03,3.51,0.7351,positive
566,Googlen käyttäjä,well play return coins joining code jw5r 10 free parking money,5,2018-03-02,3.51,0.7088,positive
568,Niina Jauhojärvi,easy dont look toll tomatoes put car parking lot grab parking time download use promotional code 3ahp receive 10 parking money first parking,5,2018-02-27,3.51,0.8833,positive
569,Googlen käyttäjä,works well helsinki use eco advantage log code utqn get 10 euros worth parking,4,2018-02-26,3.51,0.6124,positive
570,Pirjo Miettinen,free parking time sjqz,4,2018-02-21,3.51,0.5106,positive
571,Kai Vauri,works well10 free code mnze,5,2018-02-17,3.51,0.5106,positive
572,Googlen käyttäjä,toinii d35f code 10 free parking time,4,2018-02-17,3.51,0.5562,positive
574,Mika Oksanen,free parking 10 code 6c3p app works well really convenient,4,2018-02-15,3.51,0.69,positive
576,Kati Kopperoinen,easytouse app code 7gdt get 10 parking,5,2018-02-09,3.46,0.0,neutral
577,Mikko Vaittinen,recommend code 1v4m get 10 e parking spaces,5,2018-02-09,3.51,0.4199,neutral
578,Jouni Olkkonen,works 5flx code 10 free parking time upon registration,4,2018-02-07,3.51,0.5106,positive
579,Googlen käyttäjä,code nhqj 10 parking money app works like train toilet,5,2018-02-05,3.51,0.3612,neutral
580,Googlen käyttäjä,working app makes easy pay parking friend code rz8a get free parking,5,2018-02-04,3.51,0.8402,positive
581,Toni Aho,works least helsinki area raise another 10 free parking money promotional code 1sp9,5,2018-02-03,3.51,0.5106,positive
584,Anssi Kaihua,convenient makes everyday life easier price estimates wrong parked half hour estimate 05 stopped parking 22 minutes price 086 havent tested yet would cheaper keep end 30min,3,2018-01-18,3.50,-0.6808,negative
585,Helena Lehmus,handy app free parking code tc2v,5,2018-01-10,3.50,0.5106,positive
586,Googlen käyttäjä,free parking 10 euros front code adq6 please,4,2018-01-02,3.50,0.6808,positive
587,Googlen käyttäjä,thats easy tap code field skzr get free parking 10 euros,5,2017-12-31,,0.7865,positive
588,Janne Askola,good code h4m4 10 park money,5,2017-12-29,3.50,0.7269,positive
590,Vilma Pasanen,works well free parks code zl6h,5,2017-12-22,3.50,0.6597,positive
591,Tero Kilpinen,works free money 10 code y97q,4,2017-12-21,3.50,0.743,positive
592,Tuomo Kahenvirta,works code cfjf get 10 parking money register,5,2017-12-21,3.50,0.0,neutral
593,Pietu Koivunen,free first park code syv2,5,2017-12-19,3.50,0.5106,positive
594,Joanna HooHoo,good app code xwjr 10 parking time,4,2017-12-11,3.50,0.7096,positive
595,Lare,works well code free 10 parking wyg6,4,2017-12-10,3.50,0.6597,positive
597,Milo Karmitsa,code 10 free parking upon registration g8ls,5,2017-12-05,3.50,0.5106,positive
599,Janne Peltomaa,find pspot quickly,4,2017-11-28,3.50,0.0,neutral
600,Miika Lindroos,really handy dont always looking coins code 10 free parking time jr77,5,2017-11-27,3.49,0.5106,positive
601,Tapio Haavisto,dont even need stickers anymore anywhere parking spaces easy find starting parking save battery turning gps even whole phone current price bad ease paying parking add users parking spaces even easier find,5,2017-11-20,3.49,0.9224,positive
603,Virtane,plays well tampere even without sticker code xdczq get 10 parking money,4,2017-11-14,3.46,0.86,positive
604,Ari Pari,forget coins app really handy code cfqj free parking 10,5,2017-11-13,3.49,0.34,neutral
605,Virpi Hannila-Salonen,frees thinking whether coins included parking time running outits like time cell phone needed works flawlessly,5,2017-11-07,3.46,0.6705,positive
606,Perttu Lempinen,convenient application code 8nm5 get 10e free parking time,4,2017-10-21,3.46,0.5562,positive
607,Jasko FCS,code ufv9 get 30 free parking time,5,2017-10-19,3.46,0.5562,positive
608,Tommi Rantala,easy convenient program promotional code 1k4r 10 discount first parking,4,2017-10-16,3.46,0.4404,neutral
611,Arto Nyrhinen,great app easy use discount code xf3s,4,2017-10-08,3.46,0.7906,positive
612,Jari Mörk,well play easy use,4,2017-09-30,3.46,0.7506,positive
613,Janne,convenient app takes 10 035 parking fee win adjust parking time flight according parking entering code bhps promotional field get free parking worth 10,5,2017-09-24,3.46,0.9186,positive
614,Jani Kinnunen,w88z max 10 free parking time clever,5,2017-09-22,3.46,0.743,positive
615,Jouni Tuulas,convenient dont mind even coins forgotten a2p7 code get 10 euros parking,5,2017-09-20,3.46,-0.2263,neutral
616,Exa Soikkeli,works adding promo code get 10 parking time code 5enn,5,2017-09-19,3.46,0.0,neutral
617,Tanja Mäkelä,code zftx 10 e free parking,3,2017-09-13,3.46,0.743,positive
618,Kimmo Orre,free first parking registering code bgn9 application works exactly really easy use need curse lack coins anymore,5,2017-09-01,3.46,-0.1298,neutral
619,Sebastian Naumanen,good features carefully designed interface quhx code get 10e free parking money tap code registering,5,2017-09-01,3.46,0.7717,positive
620,Googlen käyttäjä,good app dont use geps time like another similar app code zvzp get free parking 10 euros,5,2017-08-31,3.46,0.8271,positive
621,Googlen käyttäjä,excellent app disadvantages parking time cannot set example half hour car parked message cannot hidden otherwise excellent recommend use g2lu charge get 10e free parking,4,2017-08-26,3.46,0.9018,positive
622,Joni Mäkinen,first parking free max 10 code tqq6q,5,2017-08-21,3.46,0.5106,positive
623,Maria,really good easy use application promo code 9pax get 10 free parking time,5,2017-08-19,3.46,0.8735,positive
624,Lauri Vainio,first parking free 10 discount code lq17q,5,2017-08-16,3.46,0.6166,positive
625,Mika Juvonen,good especially park little monthly fees code tr66 10 balance free locality even paid parks 1 star got app stuck couple times,4,2017-08-13,3.46,0.4588,neutral
626,Testi Suomi,scams free parking allowed,1,2017-08-11,3.46,-0.128,neutral
627,Googlen käyttäjä,works well search map parking information advance connection installation promo code bbkh 10 free parking time,5,2017-08-07,3.46,0.6597,positive
628,Tomi Sipilä,convenient application works well helsinki log using code 3bvfq get 10e balance parking like idea everyone collect give balance parking using discount codes,5,2017-08-03,3.46,0.5984,positive
630,Googlen käyttäjä,code 1qnn 10 free parking time absolutely great app saved day,5,2017-07-27,3.46,0.9011,positive
631,Ville Helminen,good convenient application eka little uncertainty oo fined coming coins needed save parking code qu8e still get 10e parking money,5,2017-07-27,3.46,0.126,neutral
632,Vesa Jarva - vihreä,ihan pop press start parking dont worry anything else also easily find way back car navigation code 9r53 get 10 e free parking time app grabs 10 035 e saves easily payment goes according actual parking time save one time parking fines yes,5,2017-07-21,3.46,0.9382,positive
633,M L,mqkm code get first parking free 10 euros good convenient application free window sticker,4,2017-07-21,3.46,0.8591,positive
634,Stefan Perthuis,k49c code first parking free 10e really good app works flawlessly saved day coins leave car quickly street,5,2017-07-20,3.46,0.8997,positive
635,Sini Taipale,quickly got app running worked well couple times continued parking time app code gk4t get 10 parking money,4,2017-07-18,3.46,0.2732,neutral
636,Miki Salli,convenient code uahm 10 free parking time 1st parking,3,2017-07-15,3.46,0.5106,positive
637,veli-pekka Ratinen,downloaded bad say promotional code 3uxs get 10 free parking time,5,2017-07-14,3.46,0.774,positive
638,Leena Vesterinen,parked kuopio aapel june 26 2017 windshield parkman sticker amplifier parking kapas fines came parkman billed time account charged phone lost daily timebut remember amount also matches billing account somewhere get pengoized information damn think ill finish whole parkman,1,2017-07-14,3.46,-0.8271,negative
639,Anna Moisio,free parking code c72m easy use convenient mess coins,5,2017-07-12,3.46,0.3041,neutral
640,Ville Kemppainen,ak36 code get 10 euros free parking time good app,4,2017-07-12,3.46,0.7351,positive
642,MrDiscgolfer81,absence coins downloaded app worked fine code rtga first parking 10 free,4,2017-07-12,3.46,0.6249,positive
643,Toni Kuhalampi,handy app coins car forced get parked right away parkman app saved entering u8jvf promo code field give free 10 euro park,5,2017-07-11,3.46,0.5255,positive
644,Googlen käyttäjä,get 10 free parking promotion code 1x4h convenient application,4,2017-07-11,3.46,0.743,positive
645,ji1976,get 10 free parking following code veym program works well windshield sticker free,4,2017-07-11,3.46,0.8271,positive
646,Googlen käyttäjä,get 10 free parking code d2yh really working app dont pay unnecessary parking time,4,2017-07-08,3.46,0.4404,neutral
647,Hanna Rantanen,easy use application 10 parking money code h4kf,5,2017-07-06,3.46,0.4404,neutral
648,Joni Sipilä,download effortlessly easy useful parkman also use code 66hx get free parking code 10e,5,2017-07-05,3.45,0.8553,positive
651,Kati Pokkinen,convenient parking application allows eg see free parking spaces nearby free parking max max 10 e code t5vlq download app july 31 2017,5,2017-06-29,3.45,0.784,positive
652,Maija Orre,eukx code first parking without air 10 stars update experience feels good,4,2017-06-28,3.46,0.4404,neutral
653,Juha Malinen,easy use parking app recommend 10e parking money code sgpj,5,2017-06-27,3.46,0.6597,positive
654,Antton,good app namely stressful download update content idea guess quite appropriate even open something updates otherwise quite positive experience always picks luckily passes,4,2017-06-26,3.45,0.7674,positive
655,Juha Kujanpaa,code cx2v free parking 10 well functioning parking appi,4,2017-06-23,3.45,0.6597,positive
656,Riku Muur,download app code 5w49 get 10e free parking money great app need cards coins clowns,5,2017-06-20,3.45,0.7351,positive
658,Voihan Pojat,good first parking free 10 code a9em,3,2017-06-15,3.45,0.7351,positive
659,Martti Mäkinen,functional good application code w4et 10 free parking time,4,2017-06-15,3.45,0.7574,positive
660,Jani Palonen,works useful newer code get 10 parking benefit 3xau,5,2017-06-14,3.45,0.7096,positive
661,Josnu H,free parking time ezj7 code,4,2017-06-14,3.45,0.743,positive
663,Ville Tuovila,convenient dont go ticket machine pay time spend upon registration free parking max 10 code zju3,4,2017-06-06,3.45,0.4404,neutral
664,Kati J,code abxxq 10 free parking app easy use coins cards needed shows nearby vacancies using gps billing according parked need guess think long time go hit coins machine,5,2017-06-05,3.45,0.7263,positive
665,Eetu Vilhunen,3r6r get 10 free parking money,4,2017-06-05,3.45,0.5106,positive
666,Saara Laitinen,good app free parking time 10 phk1 subscription code please,5,2017-06-03,3.44,0.8313,positive
667,Azad Tekin,easy convenient application 10 free parking code cyxz,4,2017-06-02,3.45,0.7351,positive
668,Risto Halonen,good app 10 free parking code svcz,4,2017-06-02,3.45,0.7351,positive
669,Googlen käyttäjä,couple months experience recommend excellent app service register code zqje get 10 euro advantage,5,2017-06-02,,0.802,positive
670,Linnea Österman,yes makes life easier also share discount code new users 3w6b max 10 free parking time,5,2017-05-31,3.44,0.8832,positive
671,Jani Vaskola,upon registration code 15vz receive 10 free parking time 20172020,4,2017-05-31,3.45,0.5106,positive
672,J Ronkainen,wellfunctioning application promise price reduction short parking good thing free parking time code y7l3 download application enter code,4,2017-05-27,3.44,0.8425,positive
673,Jesse Suksia,new users precode get 10e parking money lwr1 good app easy convenient,5,2017-05-27,3.44,0.7003,positive
674,Googlen käyttäjä,code rn7q free parking time 10,4,2017-05-24,3.44,0.5106,positive
675,Googlen käyttäjä,promotional code dc88 10 free parking,5,2017-05-23,3.44,0.5562,positive
676,Laura Verta,code 3wm1 10 free parking easy parking without cash recommend,5,2017-05-22,3.44,0.8117,positive
678,Minna Heino,good app code 6btwq 10 free parking time,4,2017-05-20,3.44,0.7574,positive
679,jenni klasila,easiest parking ever code 5mh4 beginners 10e free parking time,5,2017-05-16,3.44,0.9554,positive
680,Googlen käyttäjä,convenient application worrying coins searching parking meter promotional code 7ysj first parking free 10 euros,5,2017-05-16,3.44,0.7528,positive
682,Juha Koivunen,great app longer need play coins free parking code huym 10e,5,2017-05-12,3.44,0.8225,positive
683,Riitta Lötjönen,code 79qn get 10 discount first parking say goodbye parking errors,5,2017-05-12,3.44,-0.4003,neutral
685,Samu Aho,easy use need use coins anymore free parking money code 5s67 10e,5,2017-05-05,3.43,0.6476,positive
686,Googlen käyttäjä,handy inexpensive application registering code v35t 5 hours 10 euros free parking time,5,2017-05-03,3.44,0.743,positive
